normal_tails,heavy_tails
0.41152,0.64123
0.15013,0.04043
1.53295,0.02176
1.27272,-0.21657
0.13933,0.57379
-0.92306,0.06068
-1.28664,-0.33225
0.4811,1.93129
-0.01346,-1.49147
1.376,-0.96716
-0.36218,1.13371
0.67727,0.78562
-0.37448,0.38391
-0.15358,1.86662
1.56471,-0.5784
-0.18637,-0.07324
-0.33861,-0.25629
0.35876,0.08259
2.60221,1.11276
-1.03014,-0.02105
0.67571,1.33829
-1.61886,0.81816
-0.24165,0.41766
0.412,-0.52357
0.54685,0.06688
1.415,0.09372
-1.23076,-0.84389
-1.00333,1.77635
-0.09598,-0.52675
0.14112,0.55732
-0.17903,-0.38878
-0.32078,0.25441
-0.67558,0.171
0.35608,-1.13057
-0.37906,-0.20473
-0.49127,0.08789
1.2435,-0.03586
1.13026,1.12078
0.59284,-0.78294
0.60623,0.26005
0.87064,-0.17059
2.15949,-0.28589
0.33881,1.31168
-0.16481,-0.25467
-0.02371,0.40618
0.37719,0.89023
-0.82345,1.61428
-0.04548,0.37772
-1.02682,0.77132
-0.31959,0.00552
0.29128,-0.25877
0.05275,0.44884
-1.3714,-0.30207
-1.21637,-0.36219
-0.63529,-0.28455
0.11637,-0.71578
-1.36559,-0.02088
-2.07963,-1.07438
-0.25366,-2.71324
0.64212,-0.88395
1.20261,1.06285
0.61809,3.1096
0.42288,0.10651
0.24039,0.36334
1.05542,-0.1998
-0.22807,1.89369
-0.39588,-0.77997
-1.11457,-0.43948
-0.8731,-0.84279
-0.7013,0.10502
-1.26788,0.72286
0.15267,-0.36485
0.53767,0.24173
-0.8723,0.53142
0.58317,0.3587
-0.30094,1.40622
1.66604,-0.07997
-0.51324,0.73269
0.05136,-1.18942
0.35992,-0.52421
0.69445,0.13476
1.34769,0.20478
0.19966,0.62427
2.47195,1.58554
-0.37019,0.25761
-0.17556,0.19084
2.00355,0.81882
-0.08877,-0.31807
-0.19893,-0.43488
0.56916,0.72968
-0.92329,0.71987
1.13309,0.86894
-0.84118,0.19693
-1.46675,-0.54399
-0.90003,-1.10414
0.28638,-0.0331
0.99736,0.32712
0.72454,0.07721
1.08843,-0.7595
-0.20088,0.13533
-0.53003,-2.48348
0.98641,0.28854
-1.51698,1.11912
0.18107,-0.08926
-0.25615,0.13588
0.2333,0.7511
-2.20036,-0.12747
-1.00959,-3.82336
-0.08073,-0.16106
0.05688,-0.37132
-2.21254,-0.01943
0.52154,-0.15743
0.43264,-0.39878
-0.02916,-0.07571
-0.67754,-0.26492
-0.5382,-0.01149
2.07778,-0.65325
-0.10058,0.23155
0.11495,-0.81924
1.53242,-0.71085
0.5152,-1.13246
0.06159,0.41986
-1.63038,-0.45413
0.67378,0.10426
-1.25638,-0.25104
-0.78269,-0.36857
0.7038,0.1912
-0.18039,-1.00245
-0.72407,0.01412
0.48439,-1.24671
1.39475,-0.22517
0.68468,1.62022
0.24777,-0.65932
-0.29913,-0.04376
0.63772,-0.08703
0.80824,0.28403
-1.25039,2.55969
1.1231,0.82567
-2.01128,1.56949
0.89006,-0.36132
-0.622,-0.00232
-0.55948,0.4343
1.16947,-0.15265
0.89447,0.85609
0.13509,-0.60613
-0.49543,-0.57686
-0.33253,-0.52851
1.17689,0.43232
-0.87238,2.46016
-1.41352,-0.10098
-0.01835,-0.42437
0.18865,-0.63318
-0.20586,-0.00014
-1.73489,0.17701
0.80458,-0.42878
-1.02407,0.02877
-0.66174,-0.08239
0.92033,-0.21249
0.04938,-0.5468
-1.11759,0.26199
0.53192,-0.16193
-0.05128,-0.3298
0.88917,0.93557
0.75238,0.64159
2.31524,-0.34809
0.74361,-0.4851
1.29826,-0.85102
-0.03402,-0.63301
0.00685,-0.52731
-0.58964,-0.89956
0.00995,-2.64536
0.0595,-0.1905
0.48681,0.25271
-2.38351,-0.8256
0.43752,0.26326
-0.77474,-0.09391
1.40967,0.05473
-1.02883,-1.02979
-0.29312,-0.48453
-0.89721,-0.08088
0.62587,-0.64831
-0.85048,1.09004
-1.11276,-0.5505
-0.80271,0.08378
0.1444,-0.73467
-0.07291,-0.31457
-1.16975,0.65507
-2.32802,-0.14007
0.42892,0.29945
0.58252,-0.39418
-1.3202,-0.19385
-0.32683,0.84116
0.02897,0.19728
-0.9847,-0.04209
-0.43815,-0.28251
-2.10023,0.1009
-1.19138,0.28911
-0.18222,0.07645
-0.90185,0.26948
0.60911,0.51092
0.40482,-0.86621
-0.12842,-0.19578
0.2064,-0.14858
0.74914,-0.21029
-0.28181,0.07959
0.80581,0.0636
0.02658,-0.32381
0.65009,-1.60367
-1.25697,0.21722
-1.15275,-0.51681
-0.04822,0.69006
-1.16659,-0.26146
0.28923,-0.26089
-0.16264,0.33578
-0.144,-0.50815
1.63678,-0.71802
-2.23557,0.14176
0.90956,2.01074
0.16913,0.48698
1.43613,0.32045
-0.98732,-0.01882
-1.33168,-0.31922
-0.70929,-0.01689
-0.77529,-0.13563
0.7954,0.94922
-0.5834,-1.50259
-0.0756,0.64525
-0.08287,-0.36744
0.01112,2.26377
-0.08978,0.44237
-0.64975,1.38825
-0.22232,-0.00842
0.95098,0.82378
0.47756,-0.40604
-0.43011,0.07394
0.13221,0.46139
0.82196,0.73798
-2.05149,-0.44616
-0.78663,0.2458
-0.11125,-0.17784
-0.34007,0.53329
0.99165,-0.82238
-0.09361,-0.25324
-0.25119,-0.20779
-1.75794,-0.73584
1.8602,-0.01782
0.58404,-2.63441
-1.6452,0.15485
-0.71405,-0.15701
-1.18295,-0.28533
1.41758,0.27285
-0.13399,1.21746
0.02751,0.0053
-0.97867,0.22125
-3.6207,0.51703
0.07267,-0.00041
-0.65867,-0.91228
-0.30119,-0.2523
-0.76667,-1.4384
-0.54382,-0.53327
-0.97223,0.14285
-0.11354,1.26572
-0.01703,-0.21045
1.01074,0.16694
0.57218,1.3369
-0.54641,1.58377
-0.93996,0.16916
2.24004,-0.07221
-0.24988,-1.16131
1.7685,-1.04231
2.71056,0.59199
0.27363,-0.86317
-1.39488,0.22472
-2.0863,0.33923
-0.0115,0.40136
0.59209,0.34708
-1.60025,0.3579
-1.69453,0.48127
-0.23405,-0.90173
-0.84716,0.29999
0.51014,1.77162
-0.63508,0.59183
0.46984,-0.88456
0.14784,-0.07933
0.61176,1.87552
0.32053,1.26501
0.17429,0.43224
0.25991,1.19661
-0.39862,1.38125
-0.1885,-0.51362
-1.70125,1.20834
1.6314,0.18748
0.40677,-1.09322
-0.43693,-0.71328
-2.94284,0.44265
-0.87023,-0.10072
-0.03826,0.88091
1.72744,0.15249
0.56471,-0.55373
0.19926,-0.18556
0.61818,2.30371
1.86309,0.60262
-1.87455,0.54715
0.0325,0.18789
0.72515,0.54182
2.14133,-0.8103
1.46797,-0.23751
-1.10311,-1.3954
0.89724,0.08003
0.48709,-0.09086
-0.21473,0.2634
-2.06105,-0.4871
0.59714,0.35526
-0.30753,0.47404
0.82509,-1.58285
-1.30955,-0.27215
-1.07792,0.50156
0.81571,0.06549
-1.93407,0.60716
0.05257,-0.88241
-0.07336,0.54481
-0.38841,-0.09122
0.69094,-0.87506
1.86422,0.25392
-0.27591,0.20962
-0.15514,0.29286
-0.08557,0.32102
0.14572,-0.27113
0.48958,-1.1555
0.90339,-0.57751
0.38703,0.52776
0.40981,0.39114
-0.27069,-0.5024
2.06746,-0.62358
-0.61639,-0.75751
-0.85428,0.32628
-0.30679,-0.24174
-0.71493,0.50382
-1.43879,-0.17129
0.4743,-0.50822
-0.94669,0.25893
2.13926,1.6103
-0.95923,1.18249
-0.43306,-0.28057
-1.70099,-0.88894
1.51772,-1.26616
-0.82649,-0.2659
-1.50766,0.20604
0.04393,0.38131
-1.25323,0.48774
0.20921,0.85379
-0.13762,-0.09786
0.54871,0.08751
1.85696,-0.58623
0.66054,-0.10286
-0.94292,0.55556
-2.22814,0.68135
2.02121,0.48766
0.54191,-0.06475
-0.79426,-0.70818
0.05967,-0.23453
0.29946,-1.29069
-1.16696,0.82418
0.59447,-0.56516
0.97683,0.6838
0.1509,-0.3009
0.36432,0.31968
-0.63414,0.04472
0.03622,0.0559
-1.91069,0.27436
-0.49492,1.0801
3.05942,-4.03968
-0.33777,0.6825
-0.34112,-1.12506
-0.46939,0.03901
0.80807,1.03287
0.41071,-0.1682
1.24257,0.30378
-0.55337,-1.95459
-0.49562,-2.12921
0.17266,1.32126
-0.38219,-0.20782
-0.94774,-0.16414
-0.80064,-1.82578
-0.55718,-0.51018
2.09578,1.29953
-0.70874,0.22093
2.02122,-0.20336
-0.43692,0.58116
-1.60603,0.22392
0.73676,-0.16337
0.52204,-0.09908
1.80935,-0.09865
-0.9139,-0.97009
1.84202,0.50119
-2.04612,-0.69652
-1.87783,0.34949
0.83175,0.08229
1.72278,0.64813
0.94443,-0.603
-1.19239,0.27646
0.60642,-0.43424
1.46149,-1.26544
1.53431,-0.08755
1.24183,-1.09574
1.51461,-0.64387
0.42718,0.40289
-0.99294,-1.15063
1.37499,-2.07862
1.22422,-0.25307
1.11643,1.82577
-2.5737,0.04071
-0.78327,0.59578
1.58192,-0.66216
-0.65877,-0.00207
1.57361,-0.20996
-1.15696,0.79252
0.7278,0.21713
-2.35135,1.36811
0.93729,-0.27097
0.33139,-0.31658
-0.75955,0.5644
-0.26761,-2.35939
-0.02651,3.85706
-0.7947,0.78401
-0.70726,-0.19025
1.8602,1.64738
0.60769,-1.3106
-0.17259,0.76659
1.17829,-0.54798
0.55073,0.13254
-1.49395,0.17222
-1.38989,-0.25454
0.37591,-0.22842
-1.07255,1.07858
0.463,-1.81877
-0.42129,0.07669
-1.03424,0.11986
-0.61154,-0.13681
-2.25998,-0.31986
1.41916,0.23153
0.32004,0.01392
-0.02223,0.22957
2.036,-1.21456
0.43069,0.49447
-1.54583,-4.16187
0.9759,-0.95606
0.98391,-0.23843
-0.20374,-0.76319
1.85698,0.29494
-0.44246,1.09353
-0.18035,-0.98072
0.70825,2.37282
-0.08022,-0.76486
-1.17364,0.50721
-0.32643,-0.81532
-0.24033,-0.1995
1.71851,0.77628
-0.01979,-0.09951
-1.7256,0.66783
-0.58666,0.38217
-0.61653,2.75453
0.07135,0.95997
-1.0177,-0.76455
-1.11103,0.86961
0.62212,-0.27868
-0.9072,-0.23371
1.18487,0.0759
0.11832,0.54458
-0.15474,1.51934
-0.27514,1.10946
0.36187,0.11963
0.35399,-0.45931
-1.00885,-0.61784
1.16036,0.86706
-0.39099,-0.92538
0.6308,-0.00087
-0.04234,0.25581
1.93544,-0.1944
-0.09258,-0.3699
-0.76188,-0.82728
0.02837,0.18165
1.02604,-0.10021
-0.17037,-1.04441
-1.72005,-0.29153
0.05856,1.43549
-0.5588,-2.47573
1.39963,-0.38228
0.39154,0.67515
0.07647,1.78721
1.25593,-1.10106
-0.00618,0.68461
-1.99738,-0.73229
-0.30293,-0.52232
-0.58502,-0.0225
0.27316,0.3538
-1.22792,-0.31943
-0.1372,-0.04516
0.04553,0.01891
-0.52065,-0.6526
-0.98295,-0.61086
0.93002,-0.12127
-1.18424,0.03348
1.35317,1.02734
0.65245,1.10278
0.31103,0.6912
-0.51016,-0.56829
-0.10558,1.40065
-0.04518,-0.30354
-0.75144,-1.10706
-0.74141,2.63335
0.35593,0.52294
-0.86408,-0.03004
0.19304,0.32974
-0.62908,-0.33562
-1.02893,0.14177
0.65746,0.32441
-0.54712,0.47815
-0.97378,1.06162
-0.5431,-0.54847
0.59844,0.84808
-0.78779,-0.25146
-0.27702,0.21258
-1.61426,-0.75678
0.10445,-0.10134
-0.18101,-0.33224
-1.16806,0.50342
0.495,0.60763
0.52432,1.64336
0.82563,0.06478
-0.65801,0.18701
-1.24967,-14.61708
1.35743,0.92671
-1.9292,2.14742
0.07796,-1.54795
0.02724,0.13083
0.36712,1.4113
0.04334,0.97336
0.17814,-0.68093
-0.3127,0.84252
0.26184,-0.0281
-0.16346,-0.08862
0.29725,-0.02743
2.60833,-0.33433
-1.37414,0.88162
-2.56276,-0.1547
0.26749,-0.09073
2.31702,1.10698
-0.99406,-1.10829
1.32435,-0.09944
0.16651,0.28199
0.58162,-0.23325
-0.42502,0.78856
1.57277,1.03344
-0.03126,-0.37963
1.60773,-0.31518
2.61203,0.37868
2.26489,0.72094
1.20119,0.0333
-1.8177,-0.28128
0.3681,-0.17332
0.96383,-1.00102
-0.16676,-0.59309
-0.315,-0.4321
-0.78677,-0.58856
2.51835,-0.39781
0.52674,3.11331
-0.22661,0.07599
-0.1754,-0.62807
0.73847,0.03685
0.7926,-1.74779
-0.83803,1.20754
0.09688,-0.50213
0.51228,0.18884
0.14531,0.75582
2.21047,-0.69701
0.50311,1.38903
0.32613,1.09969
-2.98,1.14346
-0.4031,-0.10005
1.37325,-0.02551
1.89344,0.56466
0.72232,-0.27558
0.99845,2.49684
-0.4227,0.41871
-0.67743,1.57394
-0.494,0.17086
1.05608,-2.62644
0.17609,0.18664
-1.0448,-0.68045
1.27581,-0.37339
-0.60271,-0.16785
-0.93684,0.04362
-0.11092,0.23606
0.61916,-1.00908
-0.283,-0.43873
0.78697,-0.33592
0.00807,-0.33348
1.2152,-0.06829
-0.05128,-0.51687
0.84978,-0.693
-0.36017,10.94956
0.59435,-0.19563
0.14308,-0.00114
-0.97605,-0.17672
1.44756,0.50272
-0.25642,-1.29741
0.43874,0.74676
-0.40098,-0.97109
0.12703,0.12019
0.04153,-1.32865
-0.4685,-0.68629
0.20895,-0.57902
0.07977,0.71772
0.69747,0.71228
-0.1118,-1.72454
0.90502,0.08662
-0.20821,1.58891
-0.25064,0.25096
-0.14229,-0.08815
-0.25268,-1.01857
0.05512,0.49423
0.53872,0.68815
0.35351,0.07041
-0.75299,-0.70909
-1.45177,0.62751
-1.5983,-0.05878
1.8362,-1.02599
-1.1678,-0.1755
-0.13047,0.93266
1.87131,-0.06615
0.60364,-1.06474
0.28897,0.04711
-0.49276,-1.52627
-0.48688,-0.25761
0.2376,0.37564
0.77249,0.35956
0.89746,0.851
0.70352,-0.52961
-0.91957,-1.8608
-0.40552,0.80882
-0.05746,-0.14214
0.38416,-0.16329
1.65752,0.54222
0.07957,-0.23533
-0.35489,-1.35135
0.42701,-0.58945
0.30183,-0.7099
0.95801,0.71502
0.03374,0.08347
-0.37361,-0.37466
-1.3348,-0.06504
-0.22392,-0.07893
0.2632,0.1603
-0.22886,0.16349
0.76221,1.5661
0.47134,-0.04585
0.52614,-1.13224
-1.56024,-1.97858
1.24425,1.08151
0.68787,1.14626
-2.45236,0.29727
-0.57538,0.43791
-2.16699,-0.49354
-0.72833,-0.0484
-0.96326,-1.02942
-1.24617,-0.25603
0.6308,-0.13878
0.88614,-0.32037
-0.34096,-0.12618
-1.11968,-0.95837
1.14735,0.59397
-0.65249,0.34048
-0.1375,1.11619
0.50813,0.98136
-0.12071,-0.18891
-0.57056,-0.56875
-0.19587,-0.57155
0.3767,0.14597
0.59658,-0.06596
-0.35234,-0.39965
-1.45045,1.25717
0.4032,-0.12828
0.11014,-0.54313
1.1427,-0.26157
0.18151,0.64552
-0.49882,0.78237
-0.70387,-0.13026
0.63561,-0.40141
-1.79962,0.06421
-0.00133,1.5181
-1.20008,0.17202
0.36476,0.02678
0.0612,0.51829
0.03784,-1.93894
0.40075,-0.73146
1.08291,0.6029
1.2448,0.51419
-0.45947,-0.00532
1.15417,2.39945
0.14548,-0.22495
0.40999,-0.27103
0.15994,0.77816
0.2948,-2.29537
-0.5807,0.2885
-1.11398,1.06948
-0.70575,-0.85542
0.42887,1.32024
1.72508,1.17459
-0.87363,-3.25743
1.05541,0.48875
-1.33065,-2.69548
-0.16413,1.50356
0.9574,-0.30959
1.06861,-0.34978
0.04496,1.22958
2.18439,0.64954
0.24963,-0.74693
-0.16597,-0.10765
-1.52488,-0.5755
0.05228,0.15431
-0.22345,0.85329
-0.40477,1.77926
0.71279,0.67406
-0.45449,0.11153
-0.8344,-1.47687
-0.61031,0.88193
0.82187,0.09391
-0.19335,0.07732
1.20531,-0.44728
0.91118,-0.23801
-0.23787,-0.41994
-2.2174,-1.82881
0.35717,0.57132
0.3111,0.62305
1.14213,0.92241
1.70076,0.81944
0.59244,-3.32564
-0.56775,0.11631
-0.75147,-0.23051
-0.35771,-0.91554
-0.29684,-0.53265
-0.39891,-0.10821
-0.10292,0.50277
2.0327,0.44769
-1.55075,0.8246
-2.63838,-0.61603
-0.22917,-0.89265
-0.40703,-2.39506
-1.37386,0.77725
1.14979,-0.0684
0.5064,0.22605
1.19404,0.20367
1.0517,0.45895
0.74157,-0.00167
-0.19067,0.39118
-0.71855,-0.58663
0.23186,0.00232
0.83732,0.75949
-1.35817,0.27792
-0.87862,-0.2384
-0.64763,0.28403
-0.57125,-4.24445
-1.62213,0.61396
-0.36413,1.16327
-0.37972,-0.14851
0.1888,0.69278
-1.62734,0.04659
-1.31056,-3.92586
0.60533,-1.41995
1.28981,-0.45294
1.9317,-0.51439
1.21317,-0.41211
-0.33971,-0.0519
0.86669,-0.2165
-1.4045,0.51099
1.06849,0.68265
-0.53283,1.11694
-2.53793,1.74452
1.5434,0.41163
-0.09347,-0.18127
1.16986,-1.09561
-0.17283,0.33341
1.17309,-0.39713
0.86026,-0.93554
0.65308,-0.65221
-1.72536,-0.49725
-0.87573,-0.39671
-1.84069,-0.83457
0.50489,-0.13539
-0.83007,0.03635
0.94956,2.35875
-0.60495,1.38209
-0.18711,0.19181
0.64046,0.14889
-1.04428,0.63082
0.23965,-0.35634
-2.72886,-0.17206
-0.8521,-1.61148
0.87207,0.17241
2.55713,-1.10494
-2.08829,-0.35107
1.5218,-0.35044
1.35719,0.03332
-0.45561,0.19332
-0.95004,-0.67176
-0.2063,-0.47719
-0.23861,-1.25207
0.36293,0.32306
-1.53595,-0.48283
0.08323,3.2462
-0.57791,-0.68023
-0.35453,-3.9882
0.68241,0.23178
0.37308,-0.99815
-2.22687,0.48859
0.10328,-1.28629
0.01863,0.34689
0.60679,-0.11309
0.17617,0.16432
0.19523,0.41738
-0.35079,0.21211
-0.00134,0.3862
0.82589,-0.45147
-1.47445,-0.06088
-0.28767,0.37649
-0.40422,-0.19427
-0.73771,-0.31764
-2.23591,0.05488
1.12531,0.75616
-0.40951,0.23967
1.4818,0.60178
2.43391,0.80477
-1.03778,0.11863
0.79506,-0.56619
0.01556,-0.26057
0.54456,1.04339
0.66631,0.93053
0.78085,-1.57073
0.53419,0.2968
0.11867,0.06968
-0.9454,0.25191
-0.58279,-0.07989
-1.21677,-0.42422
-1.37061,0.54877
0.00518,-0.31241
-0.77865,-0.54731
-1.81017,-0.05945
-1.96401,0.24262
-0.50865,-0.77821
-1.06951,0.01551
0.40011,0.00647
0.00917,-0.0582
0.45959,-0.83018
1.40144,0.17344
-0.84791,-0.23275
0.42308,-0.09476
-0.64133,0.11203
-0.75386,0.7002
-0.15448,-0.98602
-1.68394,0.48375
0.29996,0.31304
-0.00292,0.61489
-0.29467,-1.41611
0.15233,0.72316
-0.7403,-1.68636
0.50927,0.00276
-2.27839,-0.66232
-1.38001,-0.35358
0.24889,0.60698
-0.43393,0.32104
0.36015,-0.12156
-2.29684,-0.69741
-0.3937,0.28348
-0.57734,0.54029
-0.11278,-0.9015
-1.54365,-0.6097
1.06742,-0.32448
0.38631,-1.05457
0.27677,-0.17886
0.24464,-0.01077
-0.46813,0.69183
-0.88352,0.3475
1.21144,0.05733
0.84045,-0.69544
-0.14955,1.94966
-1.07983,0.02365
-0.28369,-0.46693
1.29434,-0.13048
0.55705,-0.08782
1.62655,0.19231
1.31456,-0.67991
1.38964,-0.32206
0.52881,-0.66607
-0.06718,-0.03574
-0.20766,-0.01333
-0.97725,-0.7047
-1.04161,-0.26289
0.36685,0.3186
-0.74415,1.06836
-2.1233,-0.5214
0.50501,0.08889
-1.25723,-1.13343
-0.43036,-1.81451
-0.56394,0.33992
-0.72257,-0.04058
1.22957,0.59837
0.26994,0.21638
-1.8435,-0.41489
2.73707,-0.34208
-0.07034,-0.53231
1.18638,-0.6967
1.02187,0.27574
0.08145,-1.63531
-1.51792,0.10678
-2.15858,0.98719
1.90949,-0.27614
-1.62072,-0.0918
0.90995,-0.78144
-1.71201,-0.12862
-1.18446,0.49406
0.78795,0.62425
-0.74833,0.20489
-0.13426,0.97665
-0.76978,-0.83332
-1.20709,-0.88069
1.00697,0.50077
0.07321,-0.14287
-0.30649,0.24136
-1.08241,0.31326
-1.44021,0.95875
-0.6862,3.0948
0.12512,-1.0258
0.35227,-0.36356
0.25763,-0.38397
0.60816,-0.99714
-1.73932,-0.21583
0.85012,0.25577
-0.74454,-0.31108
-0.61324,0.92143
1.2152,0.59563
0.59917,-0.04724
-0.38994,0.09066
-0.01783,-0.07994
-1.15481,0.0389
-0.65451,0.16516
0.36489,0.7679
-0.28531,0.72881
0.93296,-0.78757
-0.57221,-0.79724
0.20281,-0.02836
-1.74863,0.01964
-0.17038,0.85122
0.13471,0.5996
-0.34931,-0.02652
-1.94127,-1.14349
0.05483,0.56505
-1.92457,1.51653
-0.58176,-0.49802
0.39046,0.77978
-0.21725,0.78349
-1.08862,-0.84037
0.2115,0.83976
-1.96131,0.2764
0.87696,0.23549
0.29669,0.99072
-2.97322,-1.27837
-0.03125,0.47542
0.85003,0.07964
0.1878,0.33038
-0.32184,0.29169
-1.38284,0.03393
-1.60748,-0.34352
-0.00871,0.38075
-0.00896,0.37553
1.21568,-0.92568
-1.28087,-0.09104
1.47395,0.01176
0.88032,0.55444
0.48483,-0.02946
0.16142,-0.97984
-0.54696,0.6697
-0.9608,-0.24716
0.29831,0.64495
-0.87296,-0.72243
0.4387,0.45016
1.59208,0.39559
1.53487,-0.63283
1.25091,0.10251
0.30078,0.15096
-0.2039,0.24219
1.31039,0.19584
1.09615,0.67918
-0.85217,-0.60866
-0.96457,0.8892
0.10427,0.21141
0.2214,-1.01118
-1.01641,-0.98016
-1.78836,-0.34875
-0.31259,-0.47679
-0.4103,-0.38493
0.3605,-0.79623
-1.19557,-0.02248
0.3323,3.00567
-0.44968,-0.29453
0.40113,0.31988
1.54394,-0.36384
0.52981,0.18104
0.01527,3.12082
0.95177,0.47645
-1.39085,-0.78188
-0.38995,-0.74197
-0.03357,-0.34864
-0.23289,-0.7571
-0.59657,-3.50626
1.88167,0.7176
0.2663,0.3312
0.58055,0.18547
0.17061,0.15153
-1.62581,0.68837
0.77287,0.12733
0.72483,-1.34677
-0.11602,-0.32494
-0.33376,-0.29857
0.15682,0.49569
-1.72456,0.29995
1.43251,1.45537
-0.50807,0.70786
0.26053,0.05356
0.0932,-0.34645
-1.27818,-1.01314
0.21668,0.04587
-0.04102,-0.28044
-0.01662,0.00705
0.46113,-0.64936
-1.01316,-1.15986
-1.32441,0.03391
-0.0737,0.19246
1.06456,-2.51927
0.69857,0.09716
0.59865,-0.00584
-0.92765,-0.68172
-1.22976,-0.3198
0.67914,-0.0413
0.89547,-0.05892
0.11011,-0.69768
0.0607,0.1311
-0.28918,-0.77671
-1.6207,0.53813
0.38584,-1.32827
0.67799,-0.29922
0.47097,-0.47014
0.11184,-0.11775
1.05592,0.16485
-1.02389,2.43389
-1.6473,-2.60571
0.84539,-0.70194
-0.05477,0.37247
0.79359,0.89778
0.08104,-0.48341
0.62258,0.05346
1.30086,-0.06876
0.24428,-1.11391
-1.33185,1.3282
2.11203,0.37182
0.06079,-1.25705
0.90104,-0.18692
-0.13258,-0.60385
-0.75906,1.2233
-0.32904,0.31732
-2.72751,0.31261
0.43046,0.34916
-0.66759,-1.48088
1.69554,1.55843
0.6771,-0.70639
1.31559,-0.18348
0.67117,0.12001
-0.6003,0.41415
0.15852,-0.2987
1.11454,4.17548
-0.12652,-1.54063
0.27515,-0.7544
0.15526,-1.89774
0.51465,-0.27544
0.08884,2.6384
1.40184,0.15176
0.92341,0.10472
0.19824,-0.03281
0.49361,0.40291
-0.51756,0.44673
0.03729,-1.4113
0.44311,0.13128
0.42922,-0.60515
-1.95931,0.52636
-0.51025,-0.68642
-1.04557,0.24244
2.18759,-0.37593
1.33793,0.06306
0.68058,0.52535
-0.52792,-0.72209
-0.04276,0.23643
0.40395,0.2805
1.44852,1.02788
-1.10589,-0.60321
-0.82068,0.2112
-1.17334,-0.43711
-0.98311,0.7035
-0.60827,0.05101
-0.29245,-0.07005
1.04513,-0.58769
-0.63384,-0.52783
0.19523,0.10564
-0.27185,-0.15822
-1.49808,-0.14726
1.08389,-0.22649
0.89636,1.07045
-0.01821,0.01474
-0.33608,-0.78875
0.0687,0.0549
0.63749,-0.5203
-0.69426,-0.0526
-0.63975,1.0398
0.35073,-0.52826
-1.02988,-0.79718
-1.41071,0.18319
0.1951,-0.61226
-0.55844,0.70222
-1.60271,-0.18632
1.17818,-0.81927
0.28465,-0.28791
-1.18597,-0.13547
-1.47692,-0.61728
-0.80902,-1.17592
-0.37175,1.19069
0.85907,-0.42129
-0.91327,-0.14209
0.09743,0.31455
-1.54109,1.17033
0.28397,0.22494
0.44033,-4.62574
1.38226,-0.11363
0.7727,0.31036
-1.10757,-1.85661
0.00318,-0.09998
0.62724,1.56624
-0.66644,0.60614
-0.55977,-0.31859
-0.07748,0.13819
-0.01109,-0.24932
-1.42385,-0.16666
0.20354,-1.08888
0.82055,0.81282
-0.32415,0.08979
0.3383,0.77904
0.44109,-0.02184
0.05523,-4.09309
-0.62773,0.67396
-0.60396,-5.11672
1.50107,-1.27901
1.26461,0.30674
-1.57229,3.4046
-0.58493,0.46554
0.42614,0.30387
0.13448,1.52095
2.11664,0.18709
-0.99653,1.68264
0.49951,0.01431
0.22804,-2.5874
0.09823,-0.26453
-0.82753,0.20861
-0.97918,-0.39616
-0.33713,1.64158
-2.01251,-0.84297
1.36912,0.59473
0.17037,-0.93417
1.09662,-0.56495
0.24468,0.68056
2.08578,0.69607
0.29134,0.09305
0.15535,-0.63977
1.7023,-0.07948
0.79552,0.12897
2.46589,0.36268
0.17735,-1.04849
0.17405,0.63518
0.81034,0.1539
0.25409,0.53021
0.27991,-0.16988
0.66209,0.31238
-1.16414,1.77234
-0.09722,0.84542
0.57639,-0.72392
-0.78938,-0.03868
-1.1873,2.09669
-2.35407,0.0465
-0.48284,0.00929
-0.41803,-0.62157
-0.55833,-0.26979
1.48619,-0.56607
1.92875,0.0487
-0.90568,-0.11289
-1.05545,-0.63557
0.2365,-1.13189
0.56902,-0.70706
-0.98072,-1.2672
-0.5636,0.28323
0.1506,0.78856
-1.75297,0.53764
-1.02351,0.04966
0.40982,-1.01915
0.76667,-0.52429
-0.11884,-3.18917
-0.38025,-1.89209
0.73823,-0.27899
-0.1022,-0.72785
-1.45883,0.45147
0.38699,-0.5306
1.01673,-0.9512
0.37561,0.34818
-0.42402,0.12874
-0.40988,-0.48184
-1.37991,-0.27192
-1.2123,-0.59275
-0.6398,-0.20784
-0.44181,0.28246
-0.72756,-0.13912
-0.11462,-0.82796
-0.18243,0.90959
0.19775,-0.46812
-1.59457,0.50131
0.63838,-1.84581
1.88712,0.43392
0.04939,2.04021
0.92523,-0.15936
0.12805,-0.12261
-1.83434,0.43093
1.05182,-1.75494
-0.18157,-1.08517
-1.47287,1.1122
-1.97097,-0.6916
0.70564,0.72987
0.54128,-0.51412
-0.59172,-0.73011
-0.68575,-0.62669
0.77952,0.36913
-0.15071,0.5097
-0.58173,-0.72793
-1.11129,0.47138
-0.16326,0.05427
-1.89876,0.32748
1.00781,-1.29792
-0.08051,-0.43137
0.02248,-0.41112
-1.06323,-1.06842
-0.10542,0.51066
-0.82885,0.34572
-0.3717,2.19453
-1.38977,-0.23051
-0.144,0.53346
-0.81508,-0.39533
-0.46746,-0.66282
-0.7894,0.38201
-1.70121,-0.80551
1.71058,-0.62084
-1.78389,0.40922
-1.73524,-0.46688
-1.45833,-0.33997
1.15043,0.53706
0.29046,-0.86394
-0.72759,-1.436
