shop,city,amount,ts
33,Mumbai,380.2,2024-02-11 14:05:00
33,Pune,699.42,2024-02-11 14:06:00
31,Delhi,503.44,2024-02-11 14:07:00
36,Mumbai,631.32,2024-02-11 14:08:00
47,Pune,517.21,2024-02-11 14:09:00
32,Mumbai,516.19,2024-02-11 14:10:00
6,Pune,340.99,2024-02-11 14:11:00
5,Mumbai,628.07,2024-02-11 14:12:00
33,Delhi,581.26,2024-02-11 14:13:00
3,Mumbai,437.46,2024-02-11 14:14:00
42,Pune,575.78,2024-02-11 14:15:00
0,Pune,550.65,2024-02-11 14:16:00
41,Mumbai,299.57,2024-02-11 14:17:00
42,Delhi,743.91,2024-02-11 14:18:00
16,Mumbai,439.58,2024-02-11 14:19:00
15,Pune,639.97,2024-02-11 14:20:00
6,Pune,485.39,2024-02-11 14:21:00
2,Delhi,420.02,2024-02-11 14:22:00
42,Mumbai,468.51,2024-02-11 14:23:00
32,Delhi,717.99,2024-02-11 14:24:00
29,Pune,670.23,2024-02-11 14:25:00
37,Pune,371.92,2024-02-11 14:26:00
15,Pune,561.32,2024-02-11 14:27:00
3,Delhi,655.68,2024-02-11 14:28:00
28,Pune,539.13,2024-02-11 14:29:00
22,Delhi,443.57,2024-02-11 14:30:00
40,Delhi,579.89,2024-02-11 14:31:00
14,Mumbai,246.17,2024-02-11 14:32:00
12,Delhi,736.76,2024-02-11 14:33:00
38,Mumbai,408.44,2024-02-11 14:34:00
43,Pune,673.13,2024-02-11 14:35:00
9,Pune,633.71,2024-02-11 14:36:00
45,Delhi,426.85,2024-02-11 14:37:00
30,Delhi,391.55,2024-02-11 14:38:00
35,Pune,709.77,2024-02-11 14:39:00
2,Pune,634.22,2024-02-11 14:40:00
4,Pune,552.02,2024-02-11 14:41:00
8,Delhi,339.99,2024-02-11 14:42:00
45,Mumbai,666.98,2024-02-11 14:43:00
26,Delhi,844.58,2024-02-11 14:44:00
28,Pune,499.53,2024-02-11 14:45:00
46,Delhi,411.82,2024-02-11 14:46:00
26,Pune,625.22,2024-02-11 14:47:00
9,Delhi,394.26,2024-02-11 14:48:00
8,Delhi,615.84,2024-02-11 14:49:00
28,Pune,388.69,2024-02-11 14:50:00
26,Mumbai,789.39,2024-02-11 14:51:00
22,Mumbai,403.57,2024-02-11 14:52:00
6,Delhi,595.74,2024-02-11 14:53:00
37,Mumbai,412.28,2024-02-11 14:54:00
39,Mumbai,427.56,2024-02-11 14:55:00
24,Delhi,702.82,2024-02-11 14:56:00
37,Delhi,599.96,2024-02-11 14:57:00
22,Delhi,461.75,2024-02-11 14:58:00
3,Delhi,505.38,2024-02-11 14:59:00
45,Delhi,491.17,2024-02-11 15:00:00
13,Mumbai,436.94,2024-02-11 15:01:00
25,Delhi,656.09,2024-02-11 15:02:00
16,Mumbai,314.52,2024-02-11 15:03:00
14,Pune,245.42,2024-02-11 15:04:00
48,Mumbai,522.79,2024-02-11 15:05:00
1,Mumbai,495.05,2024-02-11 15:06:00
31,Mumbai,471.83,2024-02-11 15:07:00
18,Mumbai,491.16,2024-02-11 15:08:00
3,Pune,433.4,2024-02-11 15:09:00
12,Delhi,624.47,2024-02-11 15:10:00
35,Pune,400.17,2024-02-11 15:11:00
1,Mumbai,573.02,2024-02-11 15:12:00
31,Pune,607.42,2024-02-11 15:13:00
34,Delhi,457.6,2024-02-11 15:14:00
3,Mumbai,483.96,2024-02-11 15:15:00
25,Mumbai,347.11,2024-02-11 15:16:00
16,Mumbai,630.23,2024-02-11 15:17:00
12,Delhi,546.3,2024-02-11 15:18:00
14,Mumbai,503.37,2024-02-11 15:19:00
38,Pune,558.79,2024-02-11 15:20:00
38,Pune,466.69,2024-02-11 15:21:00
8,Delhi,460.88,2024-02-11 15:22:00
49,Pune,630.15,2024-02-11 15:23:00
12,Mumbai,717.11,2024-02-11 15:24:00
40,Pune,405.89,2024-02-11 15:25:00
38,Mumbai,414.15,2024-02-11 15:26:00
47,Delhi,407.16,2024-02-11 15:27:00
37,Delhi,408.41,2024-02-11 15:28:00
16,Mumbai,460.56,2024-02-11 15:29:00
19,Pune,348.0,2024-02-11 15:30:00
14,Pune,457.4,2024-02-11 15:31:00
12,Mumbai,630.88,2024-02-11 15:32:00
6,Mumbai,607.99,2024-02-11 15:33:00
42,Mumbai,577.04,2024-02-11 15:34:00
35,Pune,406.45,2024-02-11 15:35:00
14,Pune,495.3,2024-02-11 15:36:00
13,Pune,378.66,2024-02-11 15:37:00
17,Mumbai,551.33,2024-02-11 15:38:00
1,Mumbai,420.74,2024-02-11 15:39:00
46,Mumbai,734.17,2024-02-11 15:40:00
1,Pune,349.33,2024-02-11 15:41:00
44,Mumbai,333.03,2024-02-11 15:42:00
9,Mumbai,578.22,2024-02-11 15:43:00
21,Pune,486.69,2024-02-11 15:44:00
17,Mumbai,525.22,2024-02-11 15:45:00
20,Pune,462.19,2024-02-11 15:46:00
25,Pune,586.94,2024-02-11 15:47:00
29,Pune,387.54,2024-02-11 15:48:00
44,Mumbai,601.8,2024-02-11 15:49:00
17,Pune,667.95,2024-02-11 15:50:00
1,Delhi,704.62,2024-02-11 15:51:00
25,Pune,462.37,2024-02-11 15:52:00
20,Delhi,384.43,2024-02-11 15:53:00
35,Delhi,273.05,2024-02-11 15:54:00
2,Delhi,829.19,2024-02-11 15:55:00
35,Delhi,479.64,2024-02-11 15:56:00
23,Pune,544.64,2024-02-11 15:57:00
17,Mumbai,631.42,2024-02-11 15:58:00
2,Pune,477.92,2024-02-11 15:59:00
10,Mumbai,436.42,2024-02-11 16:00:00
46,Mumbai,416.17,2024-02-11 16:01:00
49,Mumbai,652.97,2024-02-11 16:02:00
5,Mumbai,555.34,2024-02-11 16:03:00
28,Delhi,650.0,2024-02-11 16:04:00
48,Mumbai,541.11,2024-02-11 16:05:00
47,Delhi,344.76,2024-02-11 16:06:00
16,Mumbai,249.0,2024-02-11 16:07:00
35,Mumbai,511.8,2024-02-11 16:08:00
9,Delhi,369.56,2024-02-11 16:09:00
27,Pune,437.1,2024-02-11 16:10:00
3,Pune,384.84,2024-02-11 16:11:00
15,Mumbai,283.13,2024-02-11 16:12:00
28,Delhi,452.62,2024-02-11 16:13:00
20,Mumbai,593.31,2024-02-11 16:14:00
21,Delhi,570.41,2024-02-11 16:15:00
49,Pune,312.18,2024-02-11 16:16:00
34,Delhi,355.11,2024-02-11 16:17:00
31,Mumbai,447.44,2024-02-11 16:18:00
14,Delhi,500.19,2024-02-11 16:19:00
38,Delhi,466.41,2024-02-11 16:20:00
39,Mumbai,396.41,2024-02-11 16:21:00
30,Pune,420.07,2024-02-11 16:22:00
39,Mumbai,569.32,2024-02-11 16:23:00
28,Delhi,639.24,2024-02-11 16:24:00
2,Delhi,412.04,2024-02-11 16:25:00
27,Pune,436.2,2024-02-11 16:26:00
32,Mumbai,416.29,2024-02-11 16:27:00
14,Pune,542.91,2024-02-11 16:28:00
31,Pune,479.99,2024-02-11 16:29:00
31,Pune,436.24,2024-02-11 16:30:00
28,Delhi,574.33,2024-02-11 16:31:00
42,Delhi,408.72,2024-02-11 16:32:00
24,Mumbai,476.09,2024-02-11 16:33:00
17,Mumbai,498.29,2024-02-11 16:34:00
13,Delhi,416.05,2024-02-11 16:35:00
1,Delhi,469.79,2024-02-11 16:36:00
30,Mumbai,406.54,2024-02-11 16:37:00
38,Pune,615.38,2024-02-11 16:38:00
33,Pune,399.76,2024-02-11 16:39:00
40,Delhi,397.83,2024-02-11 16:40:00
36,Delhi,499.35,2024-02-11 16:41:00
1,Pune,434.11,2024-02-11 16:42:00
5,Pune,518.26,2024-02-11 16:43:00
31,Mumbai,649.95,2024-02-11 16:44:00
33,Pune,588.89,2024-02-11 16:45:00
0,Mumbai,496.83,2024-02-11 16:46:00
18,Delhi,477.7,2024-02-11 16:47:00
32,Delhi,445.68,2024-02-11 16:48:00
38,Mumbai,545.79,2024-02-11 16:49:00
6,Mumbai,413.23,2024-02-11 16:50:00
29,Delhi,474.59,2024-02-11 16:51:00
0,Mumbai,560.28,2024-02-11 16:52:00
31,Pune,444.69,2024-02-11 16:53:00
11,Mumbai,472.82,2024-02-11 16:54:00
44,Pune,271.71,2024-02-11 16:55:00
37,Pune,473.59,2024-02-11 16:56:00
34,Mumbai,371.19,2024-02-11 16:57:00
9,Pune,327.18,2024-02-11 16:58:00
36,Mumbai,410.19,2024-02-11 16:59:00
32,Pune,637.84,2024-02-11 17:00:00
23,Pune,513.97,2024-02-11 17:01:00
4,Delhi,617.08,2024-02-11 17:02:00
0,Delhi,482.24,2024-02-11 17:03:00
40,Mumbai,660.93,2024-02-11 17:04:00
2,Mumbai,435.34,2024-02-11 17:05:00
11,Pune,303.18,2024-02-11 17:06:00
42,Pune,644.98,2024-02-11 17:07:00
37,Pune,447.45,2024-02-11 17:08:00
3,Mumbai,673.17,2024-02-11 17:09:00
23,Delhi,476.95,2024-02-11 17:10:00
9,Mumbai,559.78,2024-02-11 17:11:00
43,Pune,420.01,2024-02-11 17:12:00
34,Mumbai,419.2,2024-02-11 17:13:00
38,Pune,462.6,2024-02-11 17:14:00
48,Mumbai,501.65,2024-02-11 17:15:00
39,Mumbai,458.7,2024-02-11 17:16:00
23,Delhi,409.54,2024-02-11 17:17:00
30,Delhi,277.95,2024-02-11 17:18:00
14,Pune,579.89,2024-02-11 17:19:00
35,Pune,556.02,2024-02-11 17:20:00
37,Pune,572.83,2024-02-11 17:21:00
32,Mumbai,630.96,2024-02-11 17:22:00
27,Pune,432.94,2024-02-11 17:23:00
14,Pune,378.53,2024-02-11 17:24:00
8,Mumbai,529.42,2024-02-11 17:25:00
1,Mumbai,545.24,2024-02-11 17:26:00
17,Mumbai,765.18,2024-02-11 17:27:00
17,Pune,509.48,2024-02-11 17:28:00
44,Delhi,408.96,2024-02-11 17:29:00
30,Mumbai,431.61,2024-02-11 17:30:00
21,Pune,624.94,2024-02-11 17:31:00
45,Mumbai,575.26,2024-02-11 17:32:00
31,Pune,627.69,2024-02-11 17:33:00
6,Pune,551.57,2024-02-11 17:34:00
15,Delhi,473.4,2024-02-11 17:35:00
32,Pune,525.75,2024-02-11 17:36:00
12,Mumbai,500.01,2024-02-11 17:37:00
10,Pune,353.45,2024-02-11 17:38:00
4,Delhi,372.61,2024-02-11 17:39:00
48,Delhi,462.97,2024-02-11 17:40:00
7,Pune,616.47,2024-02-11 17:41:00
41,Mumbai,649.07,2024-02-11 17:42:00
32,Mumbai,613.05,2024-02-11 17:43:00
46,Delhi,481.2,2024-02-11 17:44:00
1,Mumbai,394.31,2024-02-11 17:45:00
29,Pune,533.48,2024-02-11 17:46:00
23,Pune,648.82,2024-02-11 17:47:00
13,Delhi,531.83,2024-02-11 17:48:00
3,Mumbai,523.83,2024-02-11 17:49:00
43,Mumbai,368.03,2024-02-11 17:50:00
19,Mumbai,569.42,2024-02-11 17:51:00
12,Delhi,451.24,2024-02-11 17:52:00
28,Mumbai,458.07,2024-02-11 17:53:00
20,Mumbai,534.69,2024-02-11 17:54:00
35,Mumbai,648.21,2024-02-11 17:55:00
12,Mumbai,518.98,2024-02-11 17:56:00
46,Mumbai,636.8,2024-02-11 17:57:00
18,Mumbai,466.55,2024-02-11 17:58:00
21,Pune,615.02,2024-02-11 17:59:00
39,Delhi,657.15,2024-02-11 18:00:00
42,Pune,268.35,2024-02-11 18:01:00
24,Mumbai,694.6,2024-02-11 18:02:00
32,Mumbai,474.41,2024-02-11 18:03:00
48,Pune,520.05,2024-02-11 18:04:00
27,Delhi,616.15,2024-02-11 18:05:00
48,Delhi,642.13,2024-02-11 18:06:00
17,Pune,477.84,2024-02-11 18:07:00
1,Pune,553.93,2024-02-11 18:08:00
22,Delhi,394.71,2024-02-11 18:09:00
46,Delhi,346.24,2024-02-11 18:10:00
11,Mumbai,342.79,2024-02-11 18:11:00
15,Mumbai,458.71,2024-02-11 18:12:00
10,Mumbai,567.27,2024-02-11 18:13:00
16,Pune,430.68,2024-02-11 18:14:00
40,Delhi,271.13,2024-02-11 18:15:00
33,Delhi,274.54,2024-02-11 18:16:00
12,Mumbai,459.83,2024-02-11 18:17:00
12,Delhi,331.95,2024-02-11 18:18:00
40,Pune,556.82,2024-02-11 18:19:00
1,Mumbai,420.04,2024-02-11 18:20:00
17,Pune,525.25,2024-02-11 18:21:00
26,Delhi,494.31,2024-02-11 18:22:00
23,Delhi,588.3,2024-02-11 18:23:00
42,Mumbai,489.64,2024-02-11 18:24:00
33,Pune,540.0,2024-02-11 18:25:00
32,Pune,483.5,2024-02-11 18:26:00
39,Pune,440.38,2024-02-11 18:27:00
22,Mumbai,779.97,2024-02-11 18:28:00
16,Pune,447.52,2024-02-11 18:29:00
21,Pune,551.49,2024-02-11 18:30:00
49,Pune,542.34,2024-02-11 18:31:00
11,Mumbai,592.49,2024-02-11 18:32:00
24,Delhi,359.09,2024-02-11 18:33:00
33,Delhi,624.88,2024-02-11 18:34:00
24,Pune,666.79,2024-02-11 18:35:00
5,Delhi,443.61,2024-02-11 18:36:00
40,Mumbai,385.37,2024-02-11 18:37:00
16,Delhi,521.17,2024-02-11 18:38:00
20,Delhi,602.52,2024-02-11 18:39:00
4,Mumbai,436.84,2024-02-11 18:40:00
4,Pune,503.11,2024-02-11 18:41:00
16,Mumbai,407.08,2024-02-11 18:42:00
43,Pune,316.4,2024-02-11 18:43:00
38,Pune,232.15,2024-02-11 18:44:00
11,Pune,484.06,2024-02-11 18:45:00
16,Mumbai,776.23,2024-02-11 18:46:00
21,Delhi,657.3,2024-02-11 18:47:00
42,Mumbai,400.07,2024-02-11 18:48:00
7,Mumbai,477.9,2024-02-11 18:49:00
8,Mumbai,624.3,2024-02-11 18:50:00
25,Delhi,442.64,2024-02-11 18:51:00
33,Delhi,646.4,2024-02-11 18:52:00
38,Pune,340.47,2024-02-11 18:53:00
0,Delhi,540.76,2024-02-11 18:54:00
16,Pune,585.62,2024-02-11 18:55:00
5,Mumbai,606.19,2024-02-11 18:56:00
11,Mumbai,377.13,2024-02-11 18:57:00
34,Mumbai,333.08,2024-02-11 18:58:00
41,Mumbai,563.3,2024-02-11 18:59:00
26,Mumbai,457.7,2024-02-11 19:00:00
42,Delhi,357.3,2024-02-11 19:01:00
35,Mumbai,424.56,2024-02-11 19:02:00
10,Pune,334.09,2024-02-11 19:03:00
34,Pune,652.63,2024-02-11 19:04:00
28,Mumbai,245.29,2024-02-11 19:05:00
22,Pune,681.53,2024-02-11 19:06:00
42,Mumbai,431.11,2024-02-11 19:07:00
13,Mumbai,520.75,2024-02-11 19:08:00
5,Mumbai,376.17,2024-02-11 19:09:00
49,Pune,790.76,2024-02-11 19:10:00
3,Mumbai,476.54,2024-02-11 19:11:00
21,Delhi,507.61,2024-02-11 19:12:00
35,Delhi,539.52,2024-02-11 19:13:00
13,Mumbai,385.13,2024-02-11 19:14:00
11,Delhi,384.18,2024-02-11 19:15:00
13,Pune,443.2,2024-02-11 19:16:00
17,Delhi,417.8,2024-02-11 19:17:00
28,Pune,644.18,2024-02-11 19:18:00
26,Delhi,313.09,2024-02-11 19:19:00
24,Mumbai,456.03,2024-02-11 19:20:00
39,Mumbai,428.69,2024-02-11 19:21:00
30,Delhi,520.52,2024-02-11 19:22:00
19,Delhi,290.59,2024-02-11 19:23:00
21,Pune,515.1,2024-02-11 19:24:00
20,Pune,439.55,2024-02-11 19:25:00
16,Delhi,364.09,2024-02-11 19:26:00
7,Delhi,509.49,2024-02-11 19:27:00
27,Pune,405.73,2024-02-11 19:28:00
47,Pune,581.72,2024-02-11 19:29:00
18,Mumbai,367.46,2024-02-11 19:30:00
12,Mumbai,542.96,2024-02-11 19:31:00
38,Pune,360.05,2024-02-11 19:32:00
36,Mumbai,667.03,2024-02-11 19:33:00
26,Pune,422.29,2024-02-11 19:34:00
8,Mumbai,722.71,2024-02-11 19:35:00
37,Mumbai,494.23,2024-02-11 19:36:00
39,Mumbai,654.15,2024-02-11 19:37:00
45,Mumbai,621.0,2024-02-11 19:38:00
7,Pune,264.69,2024-02-11 19:39:00
10,Pune,401.94,2024-02-11 19:40:00
27,Pune,605.1,2024-02-11 19:41:00
33,Pune,594.04,2024-02-11 19:42:00
45,Delhi,411.75,2024-02-11 19:43:00
28,Mumbai,298.9,2024-02-11 19:44:00
21,Pune,492.9,2024-02-11 19:45:00
37,Mumbai,509.99,2024-02-11 19:46:00
0,Mumbai,431.07,2024-02-11 19:47:00
34,Mumbai,582.25,2024-02-11 19:48:00
27,Mumbai,641.23,2024-02-11 19:49:00
37,Mumbai,365.45,2024-02-11 19:50:00
32,Mumbai,450.49,2024-02-11 19:51:00
27,Mumbai,453.19,2024-02-11 19:52:00
11,Pune,578.6,2024-02-11 19:53:00
18,Delhi,580.77,2024-02-11 19:54:00
40,Mumbai,428.92,2024-02-11 19:55:00
18,Delhi,454.01,2024-02-11 19:56:00
11,Mumbai,452.86,2024-02-11 19:57:00
16,Delhi,474.59,2024-02-11 19:58:00
16,Mumbai,540.82,2024-02-11 19:59:00
10,Delhi,321.06,2024-02-11 20:00:00
10,Pune,510.01,2024-02-11 20:01:00
23,Delhi,398.97,2024-02-11 20:02:00
40,Pune,743.43,2024-02-11 20:03:00
42,Mumbai,655.44,2024-02-11 20:04:00
44,Mumbai,451.52,2024-02-11 20:05:00
15,Pune,358.52,2024-02-11 20:06:00
41,Pune,508.12,2024-02-11 20:07:00
37,Pune,555.87,2024-02-11 20:08:00
4,Delhi,226.29,2024-02-11 20:09:00
5,Pune,477.0,2024-02-11 20:10:00
42,Delhi,442.22,2024-02-11 20:11:00
22,Delhi,647.29,2024-02-11 20:12:00
19,Mumbai,340.68,2024-02-11 20:13:00
13,Pune,395.27,2024-02-11 20:14:00
37,Delhi,417.14,2024-02-11 20:15:00
14,Delhi,693.32,2024-02-11 20:16:00
42,Pune,387.53,2024-02-11 20:17:00
0,Delhi,515.1,2024-02-11 20:18:00
35,Delhi,813.23,2024-02-11 20:19:00
24,Delhi,487.25,2024-02-11 20:20:00
39,Pune,187.84,2024-02-11 20:21:00
18,Mumbai,570.28,2024-02-11 20:22:00
3,Pune,633.0,2024-02-11 20:23:00
7,Delhi,510.53,2024-02-11 20:24:00
3,Mumbai,248.93,2024-02-11 20:25:00
16,Pune,456.17,2024-02-11 20:26:00
2,Pune,470.12,2024-02-11 20:27:00
36,Pune,560.25,2024-02-11 20:28:00
40,Mumbai,341.37,2024-02-11 20:29:00
23,Mumbai,315.16,2024-02-11 20:30:00
3,Delhi,510.35,2024-02-11 20:31:00
28,Mumbai,494.43,2024-02-11 20:32:00
22,Delhi,504.84,2024-02-11 20:33:00
23,Mumbai,485.65,2024-02-11 20:34:00
24,Delhi,582.99,2024-02-11 20:35:00
32,Mumbai,515.19,2024-02-11 20:36:00
6,Pune,374.02,2024-02-11 20:37:00
30,Pune,540.11,2024-02-11 20:38:00
46,Delhi,354.36,2024-02-11 20:39:00
15,Mumbai,650.95,2024-02-11 20:40:00
33,Mumbai,519.8,2024-02-11 20:41:00
21,Pune,377.68,2024-02-11 20:42:00
20,Pune,608.1,2024-02-11 20:43:00
6,Pune,380.13,2024-02-11 20:44:00
4,Delhi,379.15,2024-02-11 20:45:00
18,Delhi,469.68,2024-02-11 20:46:00
22,Mumbai,371.23,2024-02-11 20:47:00
16,Pune,602.65,2024-02-11 20:48:00
32,Delhi,401.14,2024-02-11 20:49:00
33,Pune,473.75,2024-02-11 20:50:00
46,Pune,295.18,2024-02-11 20:51:00
17,Delhi,491.07,2024-02-11 20:52:00
39,Pune,416.26,2024-02-11 20:53:00
31,Mumbai,524.47,2024-02-11 20:54:00
40,Delhi,468.98,2024-02-11 20:55:00
32,Delhi,352.18,2024-02-11 20:56:00
12,Pune,688.12,2024-02-11 20:57:00
28,Pune,641.37,2024-02-11 20:58:00
14,Delhi,436.64,2024-02-11 20:59:00
13,Pune,547.14,2024-02-11 21:00:00
24,Mumbai,564.51,2024-02-11 21:01:00
16,Delhi,431.76,2024-02-11 21:02:00
13,Mumbai,394.25,2024-02-11 21:03:00
33,Mumbai,683.24,2024-02-11 21:04:00
20,Delhi,636.07,2024-02-11 21:05:00
25,Pune,230.48,2024-02-11 21:06:00
15,Pune,626.07,2024-02-11 21:07:00
48,Mumbai,504.57,2024-02-11 21:08:00
17,Pune,470.99,2024-02-11 21:09:00
9,Delhi,541.43,2024-02-11 21:10:00
47,Mumbai,520.49,2024-02-11 21:11:00
38,Pune,400.39,2024-02-11 21:12:00
28,Mumbai,563.62,2024-02-11 21:13:00
44,Delhi,450.32,2024-02-11 21:14:00
14,Delhi,484.21,2024-02-11 21:15:00
37,Delhi,698.32,2024-02-11 21:16:00
2,Mumbai,587.21,2024-02-11 21:17:00
23,Delhi,350.55,2024-02-11 21:18:00
25,Pune,378.39,2024-02-11 21:19:00
24,Delhi,274.31,2024-02-11 21:20:00
13,Pune,263.22,2024-02-11 21:21:00
36,Pune,610.0,2024-02-11 21:22:00
42,Delhi,725.08,2024-02-11 21:23:00
47,Pune,286.56,2024-02-11 21:24:00
23,Mumbai,479.46,2024-02-11 21:25:00
30,Delhi,415.77,2024-02-11 21:26:00
7,Delhi,378.54,2024-02-11 21:27:00
25,Pune,392.91,2024-02-11 21:28:00
13,Mumbai,667.91,2024-02-11 21:29:00
3,Delhi,591.52,2024-02-11 21:30:00
13,Mumbai,424.35,2024-02-11 21:31:00
14,Pune,490.4,2024-02-11 21:32:00
48,Delhi,682.66,2024-02-11 21:33:00
25,Pune,532.9,2024-02-11 21:34:00
26,Delhi,210.38,2024-02-11 21:35:00
30,Pune,537.93,2024-02-11 21:36:00
40,Pune,519.75,2024-02-11 21:37:00
3,Delhi,467.91,2024-02-11 21:38:00
48,Delhi,647.92,2024-02-11 21:39:00
36,Mumbai,464.64,2024-02-11 21:40:00
41,Mumbai,522.04,2024-02-11 21:41:00
20,Mumbai,553.79,2024-02-11 21:42:00
41,Mumbai,707.69,2024-02-11 21:43:00
40,Pune,664.78,2024-02-11 21:44:00
10,Mumbai,419.86,2024-02-11 21:45:00
22,Pune,349.73,2024-02-11 21:46:00
10,Pune,644.73,2024-02-11 21:47:00
13,Pune,367.4,2024-02-11 21:48:00
43,Delhi,424.95,2024-02-11 21:49:00
1,Mumbai,781.83,2024-02-11 21:50:00
6,Pune,516.1,2024-02-11 21:51:00
24,Delhi,480.85,2024-02-11 21:52:00
28,Delhi,646.26,2024-02-11 21:53:00
39,Pune,546.43,2024-02-11 21:54:00
3,Pune,436.66,2024-02-11 21:55:00
43,Mumbai,672.37,2024-02-11 21:56:00
13,Mumbai,814.04,2024-02-11 21:57:00
37,Delhi,407.79,2024-02-11 21:58:00
10,Delhi,507.22,2024-02-11 21:59:00
19,Mumbai,376.94,2024-02-11 22:00:00
7,Mumbai,418.86,2024-02-11 22:01:00
33,Delhi,423.65,2024-02-11 22:02:00
25,Mumbai,568.1,2024-02-11 22:03:00
17,Pune,545.81,2024-02-11 22:04:00
21,Pune,435.87,2024-02-11 22:05:00
33,Mumbai,481.8,2024-02-11 22:06:00
19,Delhi,608.67,2024-02-11 22:07:00
10,Delhi,421.17,2024-02-11 22:08:00
24,Delhi,384.08,2024-02-11 22:09:00
11,Pune,495.85,2024-02-11 22:10:00
25,Pune,509.96,2024-02-11 22:11:00
48,Mumbai,294.48,2024-02-11 22:12:00
6,Delhi,514.19,2024-02-11 22:13:00
18,Delhi,440.72,2024-02-11 22:14:00
18,Pune,397.8,2024-02-11 22:15:00
18,Mumbai,467.16,2024-02-11 22:16:00
4,Delhi,612.72,2024-02-11 22:17:00
40,Pune,320.18,2024-02-11 22:18:00
40,Pune,441.09,2024-02-11 22:19:00
21,Pune,458.85,2024-02-11 22:20:00
10,Mumbai,501.25,2024-02-11 22:21:00
35,Delhi,615.79,2024-02-11 22:22:00
23,Delhi,634.1,2024-02-11 22:23:00
30,Mumbai,417.27,2024-02-11 22:24:00
20,Mumbai,322.86,2024-02-11 22:25:00
25,Mumbai,458.69,2024-02-11 22:26:00
34,Mumbai,500.3,2024-02-11 22:27:00
21,Pune,424.13,2024-02-11 22:28:00
17,Pune,483.77,2024-02-11 22:29:00
7,Pune,315.01,2024-02-11 22:30:00
22,Mumbai,577.92,2024-02-11 22:31:00
10,Mumbai,453.54,2024-02-11 22:32:00
30,Delhi,616.61,2024-02-11 22:33:00
1,Mumbai,377.39,2024-02-11 22:34:00
1,Delhi,465.19,2024-02-11 22:35:00
47,Delhi,547.15,2024-02-11 22:36:00
28,Pune,501.44,2024-02-11 22:37:00
4,Delhi,669.6,2024-02-11 22:38:00
15,Mumbai,481.5,2024-02-11 22:39:00
36,Pune,562.32,2024-02-11 22:40:00
4,Delhi,509.41,2024-02-11 22:41:00
2,Pune,650.85,2024-02-11 22:42:00
48,Delhi,579.06,2024-02-11 22:43:00
24,Mumbai,606.16,2024-02-11 22:44:00
42,Mumbai,583.92,2024-02-11 22:45:00
9,Pune,554.87,2024-02-11 22:46:00
35,Delhi,593.54,2024-02-11 22:47:00
13,Mumbai,353.32,2024-02-11 22:48:00
6,Pune,625.16,2024-02-11 22:49:00
33,Pune,262.7,2024-02-11 22:50:00
12,Delhi,381.62,2024-02-11 22:51:00
33,Delhi,566.51,2024-02-11 22:52:00
44,Delhi,715.41,2024-02-11 22:53:00
23,Delhi,517.99,2024-02-11 22:54:00
36,Pune,263.13,2024-02-11 22:55:00
17,Pune,598.55,2024-02-11 22:56:00
40,Mumbai,577.76,2024-02-11 22:57:00
17,Mumbai,490.33,2024-02-11 22:58:00
12,Delhi,406.59,2024-02-11 22:59:00
25,Delhi,507.95,2024-02-11 23:00:00
48,Delhi,328.35,2024-02-11 23:01:00
46,Delhi,619.73,2024-02-11 23:02:00
11,Delhi,392.88,2024-02-11 23:03:00
33,Pune,397.22,2024-02-11 23:04:00
20,Delhi,584.96,2024-02-11 23:05:00
29,Delhi,521.65,2024-02-11 23:06:00
21,Delhi,655.44,2024-02-11 23:07:00
27,Delhi,369.36,2024-02-11 23:08:00
26,Mumbai,595.06,2024-02-11 23:09:00
13,Mumbai,371.52,2024-02-11 23:10:00
33,Delhi,530.76,2024-02-11 23:11:00
15,Delhi,658.54,2024-02-11 23:12:00
13,Delhi,372.7,2024-02-11 23:13:00
28,Pune,429.31,2024-02-11 23:14:00
45,Delhi,444.08,2024-02-11 23:15:00
5,Mumbai,521.25,2024-02-11 23:16:00
33,Delhi,536.55,2024-02-11 23:17:00
32,Delhi,373.03,2024-02-11 23:18:00
3,Delhi,494.3,2024-02-11 23:19:00
7,Delhi,515.46,2024-02-11 23:20:00
37,Pune,511.33,2024-02-11 23:21:00
14,Delhi,336.45,2024-02-11 23:22:00
34,Pune,565.28,2024-02-11 23:23:00
26,Pune,469.17,2024-02-11 23:24:00
4,Mumbai,611.35,2024-02-11 23:25:00
46,Mumbai,321.91,2024-02-11 23:26:00
20,Delhi,589.3,2024-02-11 23:27:00
12,Delhi,568.06,2024-02-11 23:28:00
46,Mumbai,557.59,2024-02-11 23:29:00
29,Delhi,455.2,2024-02-11 23:30:00
39,Mumbai,383.06,2024-02-11 23:31:00
36,Mumbai,337.83,2024-02-11 23:32:00
35,Pune,445.41,2024-02-11 23:33:00
12,Pune,631.39,2024-02-11 23:34:00
0,Pune,309.53,2024-02-11 23:35:00
36,Mumbai,476.05,2024-02-11 23:36:00
13,Delhi,753.42,2024-02-11 23:37:00
29,Mumbai,475.09,2024-02-11 23:38:00
32,Pune,453.1,2024-02-11 23:39:00
1,Mumbai,461.18,2024-02-11 23:40:00
44,Delhi,283.93,2024-02-11 23:41:00
5,Pune,504.53,2024-02-11 23:42:00
10,Delhi,348.07,2024-02-11 23:43:00
16,Delhi,521.79,2024-02-11 23:44:00
23,Pune,594.27,2024-02-11 23:45:00
19,Mumbai,827.0,2024-02-11 23:46:00
