server,status,response_ms
10.0.0.6,200,123.67
10.0.0.5,200,21.79
10.0.0.6,200,50.51
10.0.0.3,200,12.48
10.0.0.2,200,31.44
10.0.0.6,200,41.06
10.0.0.1,200,21.68
10.0.0.6,200,152.95
10.0.0.5,404,13.05
10.0.0.2,500,0.67
10.0.0.6,200,58.8
10.0.0.5,200,33.61
10.0.0.5,200,35.3
10.0.0.6,200,52.24
10.0.0.6,200,68.91
10.0.0.3,200,243.21
10.0.0.3,503,28.79
10.0.0.2,200,78.24
10.0.0.6,200,36.22
10.0.0.6,200,35.54
10.0.0.6,200,54.64
10.0.0.3,200,9.32
10.0.0.3,200,10.64
10.0.0.2,200,33.47
10.0.0.1,200,168.39
10.0.0.4,200,65.34
10.0.0.6,200,122.49
10.0.0.4,200,68.67
10.0.0.6,200,59.96
10.0.0.5,200,19.37
10.0.0.3,200,54.15
10.0.0.6,404,41.3
10.0.0.6,200,53.37
10.0.0.6,200,40.61
10.0.0.6,200,123.29
10.0.0.6,200,52.99
10.0.0.3,200,18.58
10.0.0.3,200,122.65
10.0.0.1,500,34.81
10.0.0.5,200,38.08
10.0.0.4,200,89.7
10.0.0.6,200,97.22
10.0.0.6,200,30.24
10.0.0.6,200,261.96
10.0.0.6,500,17.28
10.0.0.1,200,183.62
10.0.0.6,200,57.57
10.0.0.6,200,25.71
10.0.0.6,404,43.8
10.0.0.2,200,43.71
10.0.0.5,200,73.67
10.0.0.5,200,67.02
10.0.0.2,200,83.04
10.0.0.1,200,31.83
10.0.0.6,200,104.01
10.0.0.6,404,26.09
10.0.0.2,200,116.92
10.0.0.2,200,194.72
10.0.0.6,200,60.55
10.0.0.6,200,189.8
10.0.0.6,200,52.34
10.0.0.5,200,71.87
10.0.0.6,200,47.89
10.0.0.2,200,131.73
10.0.0.2,200,75.35
10.0.0.6,200,18.38
10.0.0.6,200,62.12
10.0.0.5,200,188.5
10.0.0.5,200,5.11
10.0.0.6,200,20.53
10.0.0.6,200,159.2
10.0.0.2,200,32.83
10.0.0.3,200,97.87
10.0.0.6,200,208.18
10.0.0.4,200,63.85
10.0.0.6,200,127.26
10.0.0.6,200,28.36
10.0.0.5,200,17.76
10.0.0.6,200,30.02
10.0.0.6,200,25.83
10.0.0.2,200,23.38
10.0.0.3,200,137.51
10.0.0.6,200,117.4
10.0.0.6,200,90.41
10.0.0.5,200,65.03
10.0.0.3,200,9.24
10.0.0.6,200,21.12
10.0.0.6,200,187.39
10.0.0.3,200,37.97
10.0.0.6,200,249.04
10.0.0.3,200,84.45
10.0.0.3,200,117.45
10.0.0.5,200,25.77
10.0.0.4,200,102.46
10.0.0.5,200,75.08
10.0.0.2,200,33.54
10.0.0.5,200,120.15
10.0.0.6,200,122.72
10.0.0.5,200,130.25
10.0.0.6,200,84.8
10.0.0.4,200,33.13
10.0.0.6,200,69.67
10.0.0.1,200,62.52
10.0.0.4,200,149.44
10.0.0.6,503,166.19
10.0.0.3,200,35.92
10.0.0.4,200,31.25
10.0.0.6,200,174.69
10.0.0.6,200,49.74
10.0.0.6,200,83.33
10.0.0.6,200,77.12
10.0.0.6,200,14.34
10.0.0.6,200,172.43
10.0.0.6,200,75.16
10.0.0.6,200,22.48
10.0.0.3,200,55.04
10.0.0.6,200,79.76
10.0.0.6,200,99.72
10.0.0.2,200,68.4
10.0.0.6,200,109.21
10.0.0.6,200,170.23
10.0.0.6,200,10.63
10.0.0.6,404,36.03
10.0.0.3,200,110.11
10.0.0.6,200,76.59
10.0.0.5,200,76.32
10.0.0.6,404,20.47
10.0.0.6,200,51.08
10.0.0.6,200,46.74
10.0.0.6,200,126.47
10.0.0.6,200,36.4
10.0.0.6,200,67.46
10.0.0.6,200,88.78
10.0.0.6,200,25.69
10.0.0.4,200,74.86
10.0.0.6,200,133.9
10.0.0.5,200,58.55
10.0.0.2,200,8.16
10.0.0.6,200,118.98
10.0.0.4,200,86.14
10.0.0.2,200,65.29
10.0.0.1,200,34.07
10.0.0.2,200,142.52
10.0.0.6,200,199.06
10.0.0.5,200,108.95
10.0.0.2,200,35.53
10.0.0.6,200,96.33
10.0.0.2,200,90.18
10.0.0.1,200,79.2
10.0.0.6,503,108.49
10.0.0.5,200,28.45
10.0.0.6,200,28.31
10.0.0.6,200,110.8
10.0.0.2,200,4.2
10.0.0.5,200,48.56
10.0.0.6,200,7.68
10.0.0.4,200,83.95
10.0.0.3,200,204.29
10.0.0.6,200,8.47
10.0.0.6,200,33.77
10.0.0.6,200,171.54
10.0.0.6,200,53.07
10.0.0.4,200,17.86
10.0.0.2,200,54.85
10.0.0.2,200,104.13
10.0.0.6,200,49.4
10.0.0.2,200,84.33
10.0.0.1,200,69.63
10.0.0.4,404,69.48
10.0.0.5,503,46.26
10.0.0.1,200,129.08
10.0.0.4,200,80.64
10.0.0.6,200,54.63
10.0.0.4,200,206.03
10.0.0.6,200,56.46
10.0.0.6,200,20.23
10.0.0.2,200,45.48
10.0.0.6,200,57.4
10.0.0.6,200,193.54
10.0.0.5,200,167.96
10.0.0.6,404,94.03
10.0.0.3,404,8.72
10.0.0.6,200,75.04
10.0.0.4,404,117.83
10.0.0.2,200,86.83
10.0.0.5,200,160.9
10.0.0.6,200,117.91
10.0.0.3,200,170.21
10.0.0.6,503,68.31
10.0.0.5,200,25.86
10.0.0.6,200,63.61
10.0.0.2,200,20.86
10.0.0.6,200,69.7
10.0.0.5,200,138.37
10.0.0.3,200,67.76
10.0.0.6,500,66.43
10.0.0.6,200,72.93
10.0.0.6,200,10.77
10.0.0.3,200,94.67
10.0.0.4,200,50.15
10.0.0.5,200,132.57
10.0.0.3,200,37.98
10.0.0.6,200,124.14
10.0.0.6,200,143.77
10.0.0.6,200,110.94
10.0.0.3,200,120.29
10.0.0.6,404,124.85
10.0.0.6,200,26.47
10.0.0.6,200,11.67
10.0.0.6,200,66.79
10.0.0.4,200,32.41
10.0.0.2,200,57.96
10.0.0.4,200,67.23
10.0.0.2,200,48.51
10.0.0.4,200,112.7
10.0.0.6,200,80.35
10.0.0.5,200,16.66
10.0.0.6,200,277.46
10.0.0.6,200,83.82
10.0.0.6,200,31.77
10.0.0.1,200,115.99
10.0.0.6,200,43.78
10.0.0.2,200,14.66
10.0.0.5,200,61.52
10.0.0.3,200,135.01
10.0.0.1,200,52.64
10.0.0.6,200,219.28
10.0.0.6,200,82.85
10.0.0.6,200,111.41
10.0.0.4,200,44.05
10.0.0.6,200,45.03
10.0.0.5,200,34.12
10.0.0.1,200,37.07
10.0.0.2,404,30.72
10.0.0.6,200,64.52
10.0.0.6,200,286.64
10.0.0.6,200,86.68
10.0.0.2,404,24.55
10.0.0.6,200,110.73
10.0.0.1,200,33.4
10.0.0.1,200,37.68
10.0.0.4,200,49.27
10.0.0.4,200,112.6
10.0.0.6,404,133.39
10.0.0.6,200,48.54
10.0.0.3,200,91.91
10.0.0.6,200,32.49
10.0.0.4,200,242.98
10.0.0.2,200,83.37
10.0.0.2,200,33.53
10.0.0.6,200,149.4
10.0.0.6,200,124.54
10.0.0.6,200,73.08
10.0.0.4,200,31.18
10.0.0.4,404,131.07
10.0.0.6,200,25.36
10.0.0.6,200,333.08
10.0.0.6,200,34.18
10.0.0.6,200,84.49
10.0.0.1,200,58.01
10.0.0.1,200,58.56
10.0.0.5,200,8.05
10.0.0.5,200,19.95
10.0.0.2,200,91.49
10.0.0.6,200,52.5
10.0.0.5,500,103.62
10.0.0.6,200,241.24
10.0.0.6,200,29.21
10.0.0.6,200,159.68
10.0.0.6,200,57.05
10.0.0.6,200,14.56
10.0.0.3,200,61.73
10.0.0.2,200,80.77
10.0.0.2,200,79.52
10.0.0.2,200,6.93
10.0.0.2,200,59.58
10.0.0.4,200,3.87
10.0.0.1,200,166.48
10.0.0.6,200,108.3
10.0.0.6,200,98.78
10.0.0.3,200,156.8
10.0.0.2,200,83.25
10.0.0.6,200,186.26
10.0.0.2,200,135.36
10.0.0.6,200,118.07
10.0.0.6,200,64.76
10.0.0.4,200,140.52
10.0.0.6,200,141.02
10.0.0.6,200,142.29
10.0.0.6,200,23.69
10.0.0.6,200,51.0
10.0.0.4,200,86.87
10.0.0.5,200,11.3
10.0.0.3,200,86.03
10.0.0.4,200,51.32
10.0.0.6,200,66.58
10.0.0.6,200,203.93
10.0.0.5,200,43.04
10.0.0.3,200,78.4
10.0.0.4,200,69.47
10.0.0.1,500,208.76
10.0.0.6,200,43.81
10.0.0.5,200,52.1
10.0.0.3,200,13.48
10.0.0.6,200,34.5
10.0.0.1,200,141.31
10.0.0.1,200,6.55
10.0.0.6,200,14.15
10.0.0.3,200,181.23
10.0.0.6,200,85.85
10.0.0.6,200,58.59
10.0.0.5,200,31.58
10.0.0.3,200,51.41
10.0.0.6,404,60.05
10.0.0.2,200,46.94
10.0.0.4,200,41.54
10.0.0.6,200,264.9
10.0.0.5,200,72.04
10.0.0.6,200,143.09
10.0.0.6,200,52.75
10.0.0.6,200,70.12
10.0.0.6,200,250.7
10.0.0.2,200,112.87
10.0.0.4,503,36.66
10.0.0.4,200,165.19
10.0.0.1,200,45.36
10.0.0.6,200,6.8
10.0.0.6,200,57.8
10.0.0.4,200,223.74
10.0.0.1,500,38.48
10.0.0.5,200,101.68
10.0.0.6,200,58.93
10.0.0.3,200,145.36
10.0.0.6,200,37.35
10.0.0.4,200,178.84
10.0.0.6,200,93.06
10.0.0.6,200,81.18
10.0.0.3,200,31.11
10.0.0.2,200,159.76
10.0.0.6,200,60.5
10.0.0.5,200,112.17
10.0.0.4,404,101.18
10.0.0.4,200,81.36
10.0.0.2,200,100.6
10.0.0.1,200,81.58
10.0.0.1,200,77.97
10.0.0.4,200,53.53
10.0.0.6,200,26.3
10.0.0.6,200,56.03
10.0.0.6,200,69.37
10.0.0.5,200,101.66
10.0.0.3,200,15.63
10.0.0.1,200,38.07
10.0.0.2,200,61.22
10.0.0.6,200,168.44
10.0.0.4,200,41.57
10.0.0.6,200,24.77
10.0.0.3,200,97.35
10.0.0.4,200,48.56
10.0.0.6,200,38.67
10.0.0.1,200,11.75
10.0.0.5,503,132.74
10.0.0.2,200,39.53
10.0.0.6,200,124.77
10.0.0.6,200,93.48
10.0.0.6,200,171.9
10.0.0.2,200,47.42
10.0.0.5,200,179.94
10.0.0.4,200,68.09
10.0.0.5,200,123.16
10.0.0.6,200,131.31
10.0.0.6,200,22.34
10.0.0.3,404,9.52
10.0.0.6,200,162.2
10.0.0.6,404,80.62
10.0.0.2,200,36.8
10.0.0.6,200,90.81
10.0.0.4,200,37.14
10.0.0.1,200,85.74
10.0.0.4,200,30.75
10.0.0.4,503,51.75
10.0.0.1,200,48.2
10.0.0.3,200,131.88
10.0.0.5,200,20.23
10.0.0.6,200,81.1
10.0.0.5,200,118.92
10.0.0.6,200,18.12
10.0.0.1,200,21.1
10.0.0.6,200,38.22
10.0.0.6,503,14.61
10.0.0.6,200,16.19
10.0.0.4,200,38.21
10.0.0.4,200,39.74
10.0.0.6,200,11.86
10.0.0.6,200,241.42
10.0.0.6,200,80.33
10.0.0.1,200,13.6
10.0.0.1,200,29.25
10.0.0.6,200,30.85
10.0.0.4,200,68.33
10.0.0.4,200,17.12
10.0.0.3,200,163.6
10.0.0.6,200,174.74
10.0.0.6,200,90.2
10.0.0.6,200,78.12
10.0.0.6,200,114.14
10.0.0.6,404,185.95
10.0.0.6,200,246.36
10.0.0.3,200,78.08
10.0.0.1,200,51.77
10.0.0.6,200,64.68
10.0.0.6,200,43.65
10.0.0.6,200,55.76
10.0.0.6,200,11.94
10.0.0.6,200,11.1
10.0.0.4,200,18.6
10.0.0.2,503,162.11
10.0.0.2,200,61.55
10.0.0.6,200,63.93
10.0.0.6,200,133.8
10.0.0.6,200,71.29
10.0.0.6,200,65.96
10.0.0.3,200,43.1
10.0.0.6,200,130.5
10.0.0.4,200,78.99
10.0.0.6,200,37.73
10.0.0.4,200,48.8
10.0.0.3,200,18.93
10.0.0.2,200,136.52
10.0.0.6,200,98.76
10.0.0.5,404,50.71
10.0.0.6,200,22.87
10.0.0.6,200,36.65
10.0.0.6,200,101.2
10.0.0.6,200,6.98
10.0.0.6,200,47.48
10.0.0.6,200,29.4
10.0.0.4,200,9.75
10.0.0.6,200,30.28
10.0.0.3,200,33.97
10.0.0.6,404,175.12
10.0.0.3,200,17.6
10.0.0.3,503,55.52
10.0.0.6,200,61.42
10.0.0.6,200,24.38
10.0.0.6,200,154.06
10.0.0.6,200,80.24
10.0.0.6,200,95.0
10.0.0.6,500,81.27
10.0.0.4,200,185.38
10.0.0.6,200,145.53
10.0.0.3,200,106.33
10.0.0.6,200,30.39
10.0.0.3,200,10.19
10.0.0.5,200,60.56
10.0.0.5,200,118.08
10.0.0.6,200,102.49
10.0.0.4,200,165.22
10.0.0.5,200,50.01
10.0.0.1,200,49.02
10.0.0.6,200,11.41
10.0.0.6,200,47.71
10.0.0.6,200,103.18
10.0.0.4,200,24.26
10.0.0.4,200,43.44
10.0.0.1,200,100.64
10.0.0.6,500,1.52
10.0.0.6,200,129.16
10.0.0.4,200,152.05
10.0.0.6,200,117.7
10.0.0.3,200,108.84
10.0.0.6,200,87.16
10.0.0.6,200,40.37
10.0.0.6,200,225.73
10.0.0.1,200,29.35
10.0.0.6,404,88.03
10.0.0.6,500,39.04
10.0.0.6,200,126.54
10.0.0.4,200,197.93
10.0.0.2,200,81.79
10.0.0.6,200,28.59
10.0.0.6,200,132.52
10.0.0.1,200,31.83
10.0.0.2,200,81.72
10.0.0.3,200,49.78
10.0.0.5,200,33.53
10.0.0.6,200,32.44
10.0.0.5,200,97.49
10.0.0.1,503,16.08
10.0.0.5,200,20.89
10.0.0.6,200,131.24
10.0.0.6,200,108.83
10.0.0.6,200,73.07
10.0.0.6,200,43.33
10.0.0.2,200,68.16
10.0.0.6,200,145.95
10.0.0.6,200,33.21
10.0.0.3,200,82.58
10.0.0.3,200,43.9
10.0.0.6,200,16.52
10.0.0.2,200,9.95
10.0.0.3,200,112.85
10.0.0.1,200,28.42
10.0.0.6,200,77.45
10.0.0.6,200,84.18
10.0.0.3,200,202.41
10.0.0.6,200,46.93
10.0.0.3,200,181.63
10.0.0.3,200,215.92
10.0.0.6,200,173.53
10.0.0.3,200,155.29
10.0.0.6,200,32.64
10.0.0.4,200,92.4
10.0.0.3,200,106.72
10.0.0.4,200,47.91
10.0.0.1,200,72.11
10.0.0.6,200,140.5
10.0.0.6,200,49.91
10.0.0.5,200,57.44
10.0.0.3,200,36.01
10.0.0.6,200,127.51
10.0.0.6,500,28.08
10.0.0.6,200,51.34
10.0.0.6,200,16.74
10.0.0.6,200,123.29
10.0.0.5,200,76.44
10.0.0.6,200,53.69
10.0.0.4,503,151.57
10.0.0.3,200,123.55
10.0.0.1,200,47.68
10.0.0.2,200,17.47
10.0.0.2,200,41.11
10.0.0.2,200,23.63
10.0.0.6,200,17.3
10.0.0.1,200,119.68
10.0.0.1,200,101.64
10.0.0.6,200,231.65
10.0.0.2,200,17.55
10.0.0.1,200,21.66
10.0.0.2,200,8.21
10.0.0.5,200,155.77
10.0.0.5,200,94.9
10.0.0.1,200,42.18
10.0.0.6,200,92.53
10.0.0.6,200,34.79
10.0.0.6,200,18.61
10.0.0.6,200,81.7
10.0.0.1,200,219.76
10.0.0.6,200,22.47
10.0.0.1,200,32.8
10.0.0.5,200,172.95
10.0.0.4,200,31.7
10.0.0.1,200,52.93
10.0.0.6,200,89.83
10.0.0.2,200,17.7
10.0.0.1,200,83.31
10.0.0.6,200,7.84
10.0.0.1,200,19.35
10.0.0.5,200,154.58
10.0.0.6,200,14.8
10.0.0.4,200,74.85
10.0.0.5,200,46.64
10.0.0.6,200,61.9
10.0.0.1,200,36.81
10.0.0.6,503,85.54
10.0.0.6,200,99.94
10.0.0.6,200,91.78
10.0.0.5,500,88.06
10.0.0.6,500,31.73
10.0.0.6,200,23.92
10.0.0.6,200,125.07
10.0.0.3,200,44.66
10.0.0.6,200,11.33
10.0.0.6,200,12.75
10.0.0.6,200,95.14
10.0.0.6,200,37.69
10.0.0.3,200,108.95
10.0.0.1,200,60.72
10.0.0.6,200,129.8
10.0.0.6,200,76.92
10.0.0.1,200,25.18
10.0.0.4,200,135.47
10.0.0.1,200,25.32
10.0.0.2,200,31.71
10.0.0.5,200,75.78
10.0.0.6,200,30.27
10.0.0.6,200,93.5
10.0.0.3,200,8.93
10.0.0.4,200,208.87
10.0.0.6,200,12.66
10.0.0.4,200,19.69
10.0.0.2,200,119.69
10.0.0.6,200,47.03
10.0.0.6,200,55.35
10.0.0.6,200,73.0
10.0.0.5,200,59.77
10.0.0.6,200,57.19
10.0.0.5,200,106.04
10.0.0.6,200,54.81
10.0.0.6,200,27.3
10.0.0.6,200,41.92
10.0.0.4,503,11.36
10.0.0.6,200,134.61
10.0.0.6,200,160.84
10.0.0.5,200,81.84
10.0.0.3,200,34.6
10.0.0.4,200,177.35
10.0.0.1,200,90.1
10.0.0.1,200,92.46
10.0.0.6,200,76.81
10.0.0.6,200,12.27
10.0.0.6,404,121.46
10.0.0.1,200,57.69
10.0.0.6,200,10.04
10.0.0.1,200,41.43
10.0.0.6,200,61.26
10.0.0.2,200,80.16
10.0.0.5,200,26.7
10.0.0.6,404,18.58
10.0.0.4,200,321.81
10.0.0.2,404,84.87
10.0.0.6,500,24.66
10.0.0.2,200,205.19
10.0.0.6,500,156.55
10.0.0.2,200,18.14
10.0.0.1,500,119.1
10.0.0.2,200,112.67
10.0.0.6,200,20.01
10.0.0.6,404,92.77
10.0.0.6,200,147.86
10.0.0.6,404,142.38
10.0.0.6,200,71.51
10.0.0.4,200,185.1
10.0.0.6,200,77.75
10.0.0.2,200,65.11
10.0.0.6,200,39.85
10.0.0.6,200,51.25
10.0.0.6,200,51.73
10.0.0.6,200,19.28
10.0.0.5,200,69.09
10.0.0.6,200,66.19
10.0.0.3,200,145.41
10.0.0.5,200,59.88
10.0.0.1,200,38.39
10.0.0.2,200,130.66
10.0.0.6,200,179.58
10.0.0.1,200,47.06
10.0.0.2,200,53.14
10.0.0.1,200,10.16
10.0.0.2,200,12.43
10.0.0.4,404,49.95
10.0.0.1,200,67.02
10.0.0.6,200,148.31
10.0.0.6,200,36.39
10.0.0.3,200,196.3
10.0.0.6,200,156.57
10.0.0.3,200,42.04
10.0.0.6,200,82.94
10.0.0.5,200,20.2
10.0.0.6,200,246.21
10.0.0.5,200,90.65
10.0.0.6,200,90.14
10.0.0.6,200,11.22
10.0.0.2,200,52.74
10.0.0.6,200,24.35
10.0.0.6,200,17.18
10.0.0.4,200,56.77
10.0.0.4,500,50.07
10.0.0.2,200,5.01
10.0.0.2,200,258.13
10.0.0.1,200,86.06
10.0.0.3,200,78.41
10.0.0.1,200,15.2
10.0.0.6,200,178.65
10.0.0.1,200,36.21
10.0.0.6,200,146.46
10.0.0.2,200,195.72
10.0.0.6,200,48.28
10.0.0.4,200,91.79
10.0.0.5,200,111.4
10.0.0.2,200,178.25
10.0.0.6,200,68.75
10.0.0.6,200,68.17
10.0.0.4,200,31.99
10.0.0.3,404,146.77
10.0.0.6,200,116.13
10.0.0.6,200,65.15
10.0.0.1,200,11.86
10.0.0.6,200,30.61
10.0.0.1,200,89.31
10.0.0.6,500,73.31
10.0.0.6,200,3.01
10.0.0.6,404,89.52
10.0.0.1,200,99.59
10.0.0.6,200,64.12
10.0.0.4,200,168.42
10.0.0.3,200,27.6
10.0.0.6,200,21.05
10.0.0.6,200,69.29
10.0.0.3,200,49.5
10.0.0.3,200,45.07
10.0.0.6,200,40.72
10.0.0.2,200,21.02
10.0.0.6,404,87.4
10.0.0.2,200,69.89
10.0.0.6,200,103.57
10.0.0.3,200,348.57
10.0.0.3,200,67.81
10.0.0.5,200,26.39
10.0.0.6,200,155.85
10.0.0.4,200,45.83
10.0.0.4,200,109.96
10.0.0.6,200,27.62
10.0.0.1,200,26.36
10.0.0.6,200,39.75
10.0.0.6,404,90.25
10.0.0.6,200,32.85
10.0.0.6,200,203.03
10.0.0.6,200,75.79
10.0.0.6,200,21.04
10.0.0.6,200,5.26
10.0.0.6,200,7.02
10.0.0.1,200,32.02
10.0.0.6,200,167.71
10.0.0.6,200,58.15
10.0.0.6,404,15.27
10.0.0.1,200,60.62
10.0.0.6,200,73.38
10.0.0.2,200,66.27
10.0.0.5,404,21.09
10.0.0.2,200,19.75
10.0.0.3,200,37.52
10.0.0.5,200,143.98
10.0.0.6,200,58.12
10.0.0.3,200,207.25
10.0.0.6,200,56.97
10.0.0.2,200,238.12
10.0.0.2,200,150.72
10.0.0.6,200,37.62
10.0.0.6,200,48.4
10.0.0.4,200,27.79
10.0.0.6,200,272.54
10.0.0.2,200,48.36
10.0.0.2,200,179.45
10.0.0.1,200,102.58
10.0.0.6,200,61.83
10.0.0.6,404,238.83
10.0.0.6,200,19.9
10.0.0.2,200,145.13
10.0.0.2,200,83.47
10.0.0.5,200,42.65
10.0.0.5,200,35.42
10.0.0.6,404,79.27
10.0.0.4,200,66.07
10.0.0.6,200,177.78
10.0.0.6,200,2.63
10.0.0.4,200,158.48
10.0.0.6,200,98.89
10.0.0.3,200,85.24
10.0.0.6,200,16.53
10.0.0.6,200,59.97
10.0.0.6,200,84.32
10.0.0.2,200,2.39
10.0.0.3,200,70.84
10.0.0.4,500,88.14
10.0.0.6,200,209.65
10.0.0.6,200,24.24
10.0.0.6,500,37.31
10.0.0.4,200,44.28
10.0.0.3,200,31.46
10.0.0.6,200,70.71
10.0.0.3,200,40.4
10.0.0.6,200,31.19
10.0.0.3,200,58.04
10.0.0.6,500,39.26
10.0.0.3,200,173.29
10.0.0.6,404,25.96
10.0.0.6,503,74.92
10.0.0.2,200,35.02
10.0.0.6,200,83.71
10.0.0.6,200,155.97
10.0.0.6,200,55.0
10.0.0.6,200,78.39
10.0.0.6,200,75.28
10.0.0.6,200,116.16
10.0.0.5,200,99.3
10.0.0.6,200,64.3
10.0.0.3,200,82.99
10.0.0.4,200,22.26
10.0.0.5,200,71.15
10.0.0.6,500,52.49
10.0.0.1,200,82.82
10.0.0.6,200,13.61
10.0.0.2,200,170.21
10.0.0.4,200,8.36
10.0.0.6,200,154.1
10.0.0.3,200,19.36
10.0.0.6,200,263.78
10.0.0.4,500,15.84
10.0.0.6,404,94.01
10.0.0.6,200,25.72
10.0.0.6,200,23.74
10.0.0.6,200,92.86
10.0.0.6,200,53.96
10.0.0.4,200,39.25
10.0.0.6,200,89.27
10.0.0.4,404,97.82
10.0.0.2,200,24.12
10.0.0.3,200,6.7
10.0.0.3,200,143.7
10.0.0.1,200,45.83
10.0.0.1,200,127.45
10.0.0.3,200,31.44
10.0.0.4,200,92.21
10.0.0.1,200,34.29
10.0.0.6,200,145.08
10.0.0.6,200,67.03
10.0.0.3,200,24.52
10.0.0.6,200,52.21
10.0.0.4,200,47.77
10.0.0.4,200,258.63
10.0.0.6,200,39.82
10.0.0.6,200,108.95
10.0.0.6,404,136.84
10.0.0.6,200,59.5
10.0.0.1,200,35.44
10.0.0.4,200,1.67
10.0.0.5,404,61.51
10.0.0.6,200,14.88
10.0.0.6,200,25.04
10.0.0.1,200,16.5
10.0.0.1,200,61.88
10.0.0.3,200,99.2
10.0.0.6,200,45.93
10.0.0.6,200,149.03
10.0.0.3,200,43.36
10.0.0.6,200,55.29
10.0.0.6,500,12.73
10.0.0.5,200,94.28
10.0.0.6,200,127.93
10.0.0.2,200,18.3
10.0.0.6,200,7.6
10.0.0.6,200,152.78
10.0.0.3,200,35.49
10.0.0.6,200,23.0
10.0.0.3,200,114.99
10.0.0.6,200,29.46
10.0.0.6,200,100.75
10.0.0.6,200,27.47
10.0.0.5,404,67.53
10.0.0.6,200,74.68
10.0.0.4,200,19.77
10.0.0.6,200,127.53
10.0.0.4,200,108.54
10.0.0.6,500,142.83
10.0.0.3,200,130.84
10.0.0.6,200,72.8
10.0.0.6,200,23.33
10.0.0.5,200,187.28
10.0.0.6,200,23.18
10.0.0.1,200,33.37
10.0.0.1,200,19.26
10.0.0.6,200,83.5
10.0.0.6,200,176.73
10.0.0.6,200,189.83
10.0.0.4,200,24.6
10.0.0.6,200,258.64
10.0.0.3,200,164.08
10.0.0.1,200,75.08
10.0.0.5,200,6.75
10.0.0.4,200,32.09
10.0.0.2,200,105.53
10.0.0.3,200,39.14
10.0.0.3,200,15.33
10.0.0.2,200,59.87
10.0.0.6,500,107.38
10.0.0.6,503,128.66
10.0.0.6,200,89.0
10.0.0.2,200,91.84
10.0.0.2,200,45.15
10.0.0.5,200,40.52
10.0.0.6,200,60.12
10.0.0.3,200,9.42
10.0.0.5,200,184.26
10.0.0.5,200,32.93
10.0.0.6,200,138.26
10.0.0.6,200,17.67
10.0.0.6,200,13.43
10.0.0.4,200,139.33
10.0.0.6,200,78.52
10.0.0.3,200,103.79
10.0.0.6,200,144.12
10.0.0.6,200,71.34
10.0.0.6,200,31.81
10.0.0.6,200,77.5
10.0.0.1,200,63.45
10.0.0.2,200,162.12
10.0.0.5,404,39.33
10.0.0.3,200,69.07
10.0.0.4,404,130.49
10.0.0.6,200,37.29
10.0.0.6,200,31.81
10.0.0.6,200,48.21
10.0.0.6,200,137.71
10.0.0.6,200,111.45
10.0.0.6,200,73.05
10.0.0.6,200,28.06
10.0.0.6,200,63.01
10.0.0.6,200,27.18
10.0.0.6,200,143.34
10.0.0.2,200,115.79
10.0.0.6,200,84.54
10.0.0.4,200,81.49
10.0.0.3,200,40.43
10.0.0.6,200,78.11
10.0.0.6,200,143.36
10.0.0.6,200,83.54
10.0.0.2,200,22.85
10.0.0.1,200,50.36
10.0.0.6,200,184.38
10.0.0.2,200,19.06
10.0.0.6,200,178.36
10.0.0.6,200,37.75
10.0.0.6,200,82.17
10.0.0.6,200,72.93
10.0.0.6,200,91.93
10.0.0.6,200,49.23
10.0.0.1,200,35.24
10.0.0.6,200,79.57
10.0.0.6,200,33.97
10.0.0.5,200,140.92
10.0.0.1,200,65.94
10.0.0.3,500,102.74
10.0.0.6,200,40.73
10.0.0.4,200,65.82
10.0.0.2,200,36.9
10.0.0.1,200,27.91
10.0.0.6,200,156.57
10.0.0.1,200,22.51
10.0.0.6,200,33.54
10.0.0.1,200,27.71
10.0.0.6,200,77.78
10.0.0.5,200,270.82
10.0.0.5,200,17.19
10.0.0.6,200,83.14
10.0.0.6,200,52.87
10.0.0.5,200,70.18
10.0.0.1,200,185.23
10.0.0.1,500,103.72
10.0.0.6,200,79.62
10.0.0.6,200,8.9
10.0.0.2,200,101.68
10.0.0.6,200,51.34
10.0.0.6,200,73.02
10.0.0.2,200,42.13
10.0.0.6,200,40.14
10.0.0.6,200,30.14
10.0.0.5,200,40.42
10.0.0.5,200,83.19
10.0.0.3,404,134.39
10.0.0.6,404,84.32
10.0.0.6,404,57.16
10.0.0.6,200,100.34
10.0.0.6,200,41.04
10.0.0.3,404,62.81
10.0.0.6,200,27.4
10.0.0.6,200,315.92
10.0.0.6,200,49.56
10.0.0.3,200,101.59
10.0.0.3,200,30.53
10.0.0.2,200,179.82
10.0.0.6,200,113.43
10.0.0.4,503,79.0
10.0.0.5,200,104.43
10.0.0.4,200,58.83
10.0.0.1,200,222.78
10.0.0.6,200,169.49
10.0.0.6,200,80.05
10.0.0.6,404,9.53
10.0.0.6,200,69.82
10.0.0.2,200,63.02
10.0.0.6,200,275.71
10.0.0.6,500,57.64
10.0.0.6,500,15.83
10.0.0.4,200,37.25
10.0.0.2,500,38.02
10.0.0.2,200,102.82
10.0.0.6,200,222.88
10.0.0.6,200,84.95
10.0.0.4,200,104.2
10.0.0.4,200,125.02
10.0.0.1,200,144.5
10.0.0.2,200,39.38
10.0.0.4,200,45.8
10.0.0.5,200,71.94
10.0.0.6,200,27.71
10.0.0.2,200,75.91
10.0.0.6,200,95.64
10.0.0.1,200,88.32
