x,y
34.477,37.88
28.373,46.066
19.647,30.153
24.587,38.921
32.262,35.33
27.485,47.894
24.727,50.304
25.809,33.248
24.214,48.647
32.065,56.911
26.106,59.389
19.781,36.108
29.712,37.558
24.262,57.457
20.381,42.464
24.69,38.883
25.645,43.323
25.646,57.666
24.493,50.625
33.296,52.343
29.756,46.237
31.336,67.038
19.769,39.652
28.642,42.053
41.136,58.147
19.767,44.24
23.445,45.517
20.609,29.938
30.453,67.744
28.888,45.589
28.967,55.243
22.5,52.309
24.407,48.292
26.745,63.641
30.034,49.478
39.095,38.866
32.884,56.58
29.239,50.984
31.46,55.703
26.345,50.024
32.565,57.216
36.504,70.95
34.734,37.446
31.199,49.736
29.355,47.024
30.413,42.464
31.918,65.273
40.871,55.889
22.116,36.513
26.242,59.878
31.079,29.112
28.767,49.019
20.614,44.938
27.535,61.842
33.718,44.574
29.191,43.033
29.22,53.639
32.473,53.589
34.641,45.79
34.149,59.865
36.692,54.109
23.992,62.121
29.656,60.607
36.624,48.054
24.199,60.355
30.679,45.371
24.724,66.224
27.756,66.861
30.681,42.096
34.507,36.851
34.735,53.716
31.784,48.362
25.589,48.485
34.515,27.834
36.728,57.201
25.866,49.535
30.853,28.299
33.834,50.004
42.871,67.658
25.189,57.488
35.904,21.964
36.903,43.974
18.401,58.758
25.187,66.229
33.687,43.04
27.596,53.006
40.589,43.399
35.287,38.009
38.526,38.369
29.296,53.98
37.104,37.014
45.732,62.039
24.053,54.654
32.751,53.045
33.662,42.552
37.36,41.7
36.512,45.722
41.463,40.762
26.706,45.229
30.509,35.626
34.125,50.765
28.622,47.827
35.142,58.667
41.81,44.48
35.728,58.215
24.405,48.039
31.543,38.923
27.273,55.348
33.966,62.087
23.235,62.108
21.502,67.041
29.153,44.392
33.489,40.313
25.868,49.882
32.455,46.61
27.737,47.664
46.346,53.214
31.917,49.129
31.135,49.983
23.932,49.95
22.752,78.557
31.39,50.036
25.135,28.325
27.268,59.164
27.386,58.454
42.499,66.794
22.205,50.074
26.02,52.986
37.916,43.669
26.31,51.554
38.581,67.818
42.504,35.971
25.571,45.75
27.517,45.985
30.871,30.799
34.969,47.339
25.349,55.436
29.717,62.279
23.982,42.857
27.835,59.966
25.601,45.619
28.01,49.353
39.313,51.777
24.689,38.996
33.585,57.823
32.409,35.616
32.033,43.899
23.334,53.171
27.843,44.821
30.918,52.225
28.709,36.055
15.651,45.954
32.428,55.906
38.127,46.285
33.471,41.795
24.046,53.241
29.317,57.584
24.282,49.596
15.253,48.809
28.64,38.335
17.509,52.418
24.529,51.976
37.049,59.576
30.202,57.204
32.814,40.254
36.131,55.027
24.47,55.657
32.237,40.069
24.577,49.781
37.34,32.642
28.324,55.311
35.435,49.785
23.754,40.43
29.573,47.802
24.536,80.566
33.856,57.367
35.269,46.346
24.578,41.13
37.129,48.518
29.401,49.075
19.651,36.538
25.183,50.349
31.813,50.797
32.326,67.175
39.967,41.458
36.646,50.333
29.476,55.976
26.954,57.856
23.824,39.295
25.744,52.003
32.399,45.87
33.705,59.928
23.142,52.45
28.615,58.739
19.168,61.291
28.528,39.811
26.321,31.051
24.659,53.817
38.968,63.058
24.576,56.592
22.837,44.002
34.572,51.414
24.882,50.717
30.212,39.565
36.544,53.176
34.998,38.425
29.139,47.185
37.735,31.609
41.031,48.787
27.378,52.609
24.412,51.686
44.596,39.821
30.216,39.361
19.67,42.691
27.307,50.93
45.504,64.997
34.408,48.49
26.118,49.11
34.369,36.71
24.371,34.493
27.504,32.428
24.566,53.978
27.722,66.819
30.807,46.04
27.958,51.603
30.457,48.697
32.558,52.289
29.306,38.35
27.176,68.822
32.689,36.146
25.994,57.699
31.197,48.413
32.625,50.595
14.854,47.735
27.338,65.813
36.098,46.613
30.618,61.799
21.979,44.801
27.665,65.154
35.031,36.682
34.785,43.107
22.904,53.458
35.007,38.253
31.806,44.507
17.934,59.99
34.757,52.122
39.443,39.892
24.933,43.464
29.344,46.044
26.822,53.69
33.678,50.899
25.372,30.226
30.521,55.344
39.258,50.589
26.121,48.082
29.642,55.43
38.545,49.096
28.826,58.943
25.309,71.915
34.184,40.008
32.099,48.794
32.451,64.603
30.776,53.739
35.858,44.507
31.295,59.824
28.083,52.299
26.049,46.508
27.656,53.633
27.211,56.918
28.389,56.651
36.053,55.365
28.11,48.503
38.598,55.96
31.491,59.331
31.778,49.948
35.342,48.65
31.755,47.799
30.962,53.019
23.605,62.742
25.86,48.987
32.109,40.569
10.864,54.065
23.912,43.422
26.091,41.767
36.614,44.175
26.273,54.172
23.553,37.153
33.917,43.232
15.572,39.315
28.383,42.782
24.976,48.204
25.234,53.887
31.28,51.438
29.382,56.872
31.265,47.068
19.2,47.786
34.087,49.045
26.297,55.208
37.1,61.55
34.029,51.583
20.81,49.599
31.068,56.775
22.921,54.921
24.213,60.406
27.602,63.528
13.881,52.884
29.018,55.29
17.38,44.57
40.781,57.51
24.976,39.642
38.952,51.542
37.431,46.937
41.016,60.478
16.095,42.472
29.762,46.221
34.375,47.536
42.753,49.972
37.933,47.418
30.096,32.485
23.376,31.902
25.779,56.39
32.495,46.859
31.428,46.493
29.129,41.019
22.107,61.479
19.623,37.996
30.348,47.433
25.852,53.732
23.044,50.828
19.885,46.989
34.901,42.859
29.994,26.044
39.799,44.712
26.681,43.341
35.227,50.103
26.064,33.004
41.947,40.869
30.269,53.818
26.908,41.861
32.634,48.04
28.878,47.23
35.438,39.989
34.554,55.159
27.316,44.393
17.063,38.302
28.293,42.061
17.205,38.514
30.017,63.361
29.338,30.401
37.707,39.312
40.89,47.591
32.27,62.678
38.299,45.81
32.587,53.098
33.432,53.851
31.959,56.531
31.35,43.065
28.83,36.573
26.633,28.952
26.149,51.873
27.097,59.436
33.918,55.117
27.331,56.079
28.728,55.847
25.451,48.459
35.135,51.049
17.282,46.377
22.873,45.041
27.828,56.852
33.123,55.026
28.268,57.622
39.965,58.027
28.587,41.01
22.749,46.763
24.16,52.469
20.094,49.218
23.649,49.604
21.904,57.287
30.369,51.646
26.977,42.483
40.321,60.556
29.396,54.46
32.874,51.017
31.926,33.271
19.204,46.512
28.322,59.835
27.91,49.539
26.848,63.908
30.869,55.89
25.502,44.747
27.129,66.37
25.271,52.129
28.082,53.404
30.931,49.862
38.718,51.037
24.398,38.357
36.257,36.566
31.968,44.787
31.016,55.861
27.848,43.487
28.647,46.564
27.665,48.676
34.193,44.176
33.211,52.696
37.168,55.828
29.583,34.868
20.281,37.531
34.558,46.616
30.409,43.866
20.505,56.011
29.983,53.285
42.741,62.319
37.259,58.46
32.075,48.314
32.707,51.584
40.904,57.77
26.655,46.252
27.494,48.319
34.364,43.844
25.986,61.858
34.306,40.852
39.191,54.798
27.217,68.138
29.176,38.82
31.546,50.168
33.038,52.965
30.156,56.049
28.081,29.08
26.619,56.748
33.885,56.958
36.298,24.533
31.08,51.424
28.936,44.351
19.242,55.275
24.951,59.511
21.313,52.365
21.992,49.238
27.298,45.647
25.832,65.275
29.933,40.699
29.098,46.626
34.155,35.683
28.777,50.032
29.078,44.93
31.359,56.619
18.621,49.369
25.509,41.145
36.264,53.198
21.681,41.848
28.811,46.084
28.985,37.785
26.991,56.175
28.628,55.337
36.642,55.727
34.568,56.778
15.351,58.794
36.301,52.958
43.258,58.011
22.999,45.636
34.605,57.628
19.211,42.127
28.967,50.109
20.684,43.107
32.843,44.185
31.838,57.926
27.249,51.7
31.696,57.354
43.095,59.046
30.48,41.766
35.878,64.168
28.819,59.48
35.541,52.889
16.277,39.129
26.327,43.576
35.465,43.308
31.654,58.903
35.733,48.197
33.141,66.093
32.381,70.004
33.014,46.469
23.012,65.218
23.905,56.921
35.91,45.413
31.009,51.033
30.052,52.082
34.873,54.705
25.004,53.646
33.395,39.332
21.252,37.315
42.659,58.43
31.072,56.22
34.162,32.113
31.677,37.524
32.018,54.893
22.433,51.915
31.72,46.848
41.203,40.389
36.338,50.335
27.036,67.915
27.622,49.626
29.3,40.972
26.04,58.248
40.857,59.415
19.369,49.849
30.366,54.657
28.092,39.736
30.252,34.328
25.045,54.754
23.928,48.662
27.635,56.038
26.604,54.778
38.316,44.309
28.409,53.488
36.566,31.518
32.962,34.76
39.986,44.099
38.215,53.64
27.829,55.244
37.27,63.029
35.36,51.818
26.152,43.638
28.056,60.922
31.173,65.25
27.798,41.117
29.122,61.371
22.827,41.301
27.487,53.768
36.801,70.676
25.727,43.892
28.726,51.009
30.641,54.219
32.604,49.068
40.3,45.157
41.504,46.178
31.311,60.169
41.78,52.114
34.69,59.185
24.246,47.53
19.194,40.732
37.339,47.175
46.878,68.183
29.295,54.181
32.542,71.47
28.229,44.27
28.354,42.885
20.475,32.414
39.02,51.936
20.643,67.448
18.815,61.902
39.602,61.162
33.426,82.153
27.63,47.894
26.683,35.266
31.708,28.878
21.123,45.622
27.924,41.131
29.486,49.91
40.712,69.638
38.106,37.835
27.785,54.168
27.971,56.701
20.244,53.44
30.399,50.854
19.532,45.476
35.394,55.168
39.433,45.715
30.416,49.856
35.332,48.167
29.183,56.668
32.191,53.768
31.285,49.087
31.64,39.686
26.687,47.495
30.905,42.814
31.6,61.621
14.836,39.577
27.562,41.731
32.98,43.365
25.891,47.109
28.183,52.347
25.258,63.993
32.718,50.575
26.853,51.267
30.92,57.283
23.511,53.573
31.473,49.741
24.17,41.145
39.007,51.802
18.066,57.244
27.393,37.341
30.704,36.888
29.437,62.317
40.74,51.065
22.669,58.182
30.062,33.153
43.702,61.352
29.071,57.585
38.238,52.891
32.638,52.769
31.562,37.066
41.75,42.163
30.962,54.016
35.032,48.451
29.688,53.288
31.597,53.009
27.982,30.191
36.236,48.545
29.031,55.97
30.017,53.101
34.457,46.749
31.654,46.201
39.477,42.246
32.196,53.939
25.86,56.562
37.469,45.293
29.661,60.312
22.407,64.943
30.78,54.678
31.934,48.275
39.028,50.124
23.494,48.699
48.749,54.976
39.35,55.299
29.381,60.949
32.003,56.395
37.052,46.652
29.172,36.672
29.697,60.951
30.448,47.008
32.921,44.727
23.652,45.07
26.272,57.185
28.002,44.907
39.289,38.969
36.563,52.433
35.136,51.085
37.375,42.362
30.116,31.08
32.329,59.185
24.898,49.245
44.929,64.66
34.188,54.011
31.546,41.183
30.808,52.399
33.276,51.912
21.951,52.728
41.628,48.403
20.963,48.655
35.131,59.566
26.377,44.621
26.29,44.398
32.082,48.464
30.429,48.847
28.118,60.893
34.917,44.972
19.901,56.52
30.502,39.306
20.582,43.68
24.387,43.425
32.772,43.213
33.349,45.014
36.811,45.776
39.958,68.038
33.126,44.963
32.444,57.604
29.725,45.327
22.199,59.981
23.919,47.665
28.893,63.114
31.117,51.112
28.363,29.746
33.129,53.576
27.469,54.149
28.188,44.757
25.519,50.962
23.528,39.65
30.526,37.366
35.605,44.357
39.427,45.887
24.644,57.515
22.694,48.579
29.593,51.635
27.331,39.558
40.022,56.66
38.423,54.284
10.624,35.095
28.627,49.869
22.094,34.117
43.284,62.356
34.816,52.293
30.322,65.003
26.546,45.752
21.37,50.963
28.888,28.423
30.085,54.503
43.027,54.309
32.843,53.719
26.212,49.472
25.26,55.382
34.24,56.615
24.497,30.596
33.091,45.922
38.884,57.672
40.098,43.872
20.23,55.084
16.793,44.906
33.195,51.022
25.861,48.895
43.127,33.931
35.441,62.082
21.921,41.133
32.212,50.536
19.002,37.3
27.329,60.495
28.841,59.621
34.707,49.0
28.288,38.03
31.116,55.734
27.978,45.704
33.598,37.409
36.044,56.389
25.864,45.788
34.96,53.361
35.348,49.759
23.163,39.784
23.454,54.094
36.082,38.659
34.496,60.633
25.743,45.374
31.693,51.721
23.349,60.579
29.865,67.221
28.009,56.601
30.694,47.0
31.814,31.066
31.071,31.352
31.634,40.536
29.011,45.881
26.329,59.921
33.217,39.717
32.216,40.942
24.749,57.039
32.911,58.716
31.826,61.792
24.253,59.806
26.909,42.066
35.033,42.073
23.566,58.353
26.573,46.092
34.398,27.124
29.832,47.32
21.854,42.253
29.664,47.127
33.779,53.405
37.131,51.418
34.021,53.604
33.035,44.181
39.045,55.724
23.989,48.789
37.801,57.051
19.672,49.624
31.206,40.967
32.933,41.133
42.092,43.624
37.151,64.164
21.25,47.755
27.858,49.811
22.053,39.696
32.772,45.467
32.082,33.254
43.069,69.624
30.868,63.266
24.044,58.342
38.498,44.261
37.699,62.023
38.148,43.519
20.368,56.798
27.993,36.481
31.167,49.214
31.795,51.289
28.65,39.621
27.692,61.895
27.483,42.595
22.249,63.393
23.142,58.665
28.795,73.745
23.013,70.384
35.748,51.515
29.901,39.894
35.841,48.397
38.854,57.562
28.642,46.328
27.494,61.34
33.979,46.729
28.248,47.966
30.783,41.753
31.518,41.53
32.566,39.512
30.036,38.955
37.69,46.027
26.024,40.781
23.385,49.05
29.032,58.678
20.417,53.537
20.954,59.0
32.733,48.793
19.631,48.95
30.517,45.406
26.398,44.451
31.84,48.06
26.91,49.606
33.731,41.04
22.689,44.6
37.603,49.076
30.092,56.327
31.899,42.822
31.276,57.174
31.076,41.783
29.777,37.339
23.772,63.729
24.959,36.887
45.761,40.309
39.102,40.798
33.092,49.606
25.951,48.808
40.781,48.826
30.984,46.693
27.817,50.591
18.839,70.956
34.193,45.51
29.8,47.486
40.645,40.943
37.563,56.402
32.611,58.152
24.424,46.627
25.587,53.368
22.479,52.674
39.356,52.24
36.917,54.018
31.73,51.368
25.19,50.619
41.375,57.822
35.365,64.09
26.693,49.124
23.395,62.226
35.034,46.182
36.182,54.584
34.941,37.736
41.612,44.325
37.394,47.929
34.727,49.89
28.731,31.674
22.912,44.173
21.672,49.744
34.041,51.575
33.65,56.463
42.384,32.143
31.143,44.587
31.395,42.29
43.798,75.131
23.516,35.407
20.095,40.312
36.066,47.961
20.348,47.445
29.878,59.721
39.833,52.716
30.153,54.184
23.244,39.56
34.181,47.801
30.171,50.661
32.206,61.717
33.471,42.856
27.329,60.49
26.545,54.053
37.993,55.53
18.035,50.417
23.675,29.273
22.887,51.733
23.432,50.119
32.105,56.763
11.405,48.956
43.021,52.466
24.123,46.421
34.185,52.388
28.654,58.718
28.472,42.384
27.956,53.483
28.558,41.647
34.306,63.921
20.258,53.296
27.113,55.84
38.676,43.026
25.699,61.332
34.785,31.746
33.262,38.17
39.384,54.177
31.197,58.348
30.148,38.999
34.774,51.466
29.319,46.639
38.52,45.151
30.776,57.235
29.541,40.278
20.904,51.611
31.086,49.593
24.422,51.604
38.249,59.653
32.096,59.767
29.125,49.696
31.493,58.439
26.514,38.139
22.104,36.131
31.411,58.804
33.847,46.808
34.878,56.004
32.384,61.593
30.116,39.197
28.516,40.892
28.897,49.713
33.063,51.588
27.14,54.676
24.25,67.789
29.041,51.179
26.926,38.424
28.051,43.037
27.546,55.158
21.823,46.32
34.746,53.446
30.331,51.767
31.692,50.375
32.155,59.366
26.204,33.909
28.068,55.445
33.283,48.382
26.665,47.568
28.978,54.704
41.871,45.045
26.269,53.91
27.889,41.677
17.499,56.525
30.37,61.708
40.911,41.274
17.584,35.288
26.12,45.666
33.822,48.401
31.466,53.198
31.133,50.779
39.34,38.861
22.007,37.503
23.42,57.883
34.266,46.08
39.176,47.729
28.242,41.014
22.292,37.204
34.388,36.776
39.725,50.672
22.487,47.057
33.916,41.379
30.202,62.35
28.245,40.608
24.299,52.639
32.554,40.229
32.309,68.127
29.848,51.44
13.421,61.626
32.004,51.162
22.15,45.732
30.343,44.997
30.309,61.015
37.279,31.597
30.152,49.072
38.825,43.052
35.443,47.637
35.949,54.293
29.296,52.844
29.233,61.138
32.697,55.735
31.664,61.337
35.769,53.9
34.213,43.823
30.367,44.427
35.333,37.489
38.968,46.452
35.299,52.511
25.381,45.402
34.394,68.558
24.916,39.96
34.003,46.619
22.901,50.325
34.455,40.097
27.628,43.804
45.467,62.328
39.427,67.373
28.212,51.361
37.858,48.746
24.004,37.943
23.825,56.115
38.126,58.753
28.637,74.968
43.652,46.17
22.174,40.936
29.9,46.763
33.687,38.403
34.886,55.303
26.306,53.503
24.66,45.526
22.209,60.688
32.345,48.676
38.905,48.306
26.176,59.129
26.227,42.991
29.223,40.609
38.102,66.13
34.595,44.9
26.33,64.077
34.17,47.499
26.689,32.286
27.798,46.206
23.964,46.655
33.428,43.39
23.283,46.938
23.8,59.934
31.695,63.327
24.639,60.64
31.346,43.549
25.885,29.892
21.905,44.607
19.098,48.684
32.463,53.905
21.376,58.248
34.216,56.842
25.152,62.791
27.553,25.202
38.609,48.162
28.944,42.619
30.876,56.79
33.31,68.31
26.302,49.166
26.17,64.465
27.998,53.105
51.357,63.384
40.157,32.53
26.981,56.467
27.108,52.544
19.75,49.109
33.5,46.667
24.57,41.936
34.621,54.986
28.108,40.37
30.402,38.313
19.369,53.419
36.504,47.28
22.04,56.41
37.62,34.694
28.015,49.861
35.302,49.456
29.849,50.614
29.627,42.463
35.705,57.128
29.862,62.155
25.872,48.137
27.907,51.798
24.538,59.573
28.658,56.103
26.116,71.374
32.371,44.26
24.679,44.918
23.371,60.801
35.071,39.624
28.068,45.521
26.797,62.217
34.824,35.931
22.436,49.2
26.04,47.203
24.969,72.843
30.809,31.401
36.025,71.99
35.555,45.4
30.352,55.241
29.612,62.244
34.809,43.957
25.706,49.806
35.55,40.292
21.47,47.798
36.932,53.357
31.947,63.045
38.574,42.928
27.942,57.568
27.829,44.852
23.1,53.214
33.059,52.137
32.357,46.781
28.574,61.195
28.161,51.061
27.501,45.077
26.407,52.361
28.851,42.676
32.039,61.569
31.622,40.612
23.356,60.617
27.637,45.861
29.067,33.518
24.644,42.943
27.522,50.265
30.85,62.999
36.807,36.958
36.3,58.543
27.755,56.307
32.621,47.578
37.899,46.985
31.642,29.718
19.468,45.493
27.829,57.047
35.296,42.512
18.403,41.388
33.417,55.677
39.077,49.697
29.165,64.304
29.682,59.888
16.015,67.212
29.816,51.316
33.815,40.21
30.9,48.207
27.273,53.438
25.124,41.177
36.556,62.786
29.367,67.23
19.805,71.74
21.74,60.805
23.731,46.678
33.85,45.834
31.515,35.709
39.585,51.142
29.437,47.373
19.187,53.382
23.584,55.857
39.114,57.626
29.766,53.507
32.621,55.652
24.074,50.444
36.02,42.324
25.438,37.72
27.666,61.448
29.927,56.091
28.457,57.231
24.435,54.892
18.486,54.674
30.332,36.925
19.549,44.682
28.957,51.302
23.325,63.535
33.356,50.169
19.252,67.997
22.663,41.292
30.752,43.148
31.427,56.88
34.849,40.866
29.528,59.772
34.074,48.499
37.343,78.222
27.014,58.577
27.173,46.208
24.486,53.837
29.904,59.166
29.484,42.068
39.482,45.854
32.711,51.909
19.653,51.736
41.602,44.457
41.49,47.058
22.178,54.493
19.79,36.639
26.655,44.475
38.92,65.006
25.11,48.179
34.046,60.772
31.002,62.129
32.566,41.797
28.879,44.859
19.301,43.158
31.678,43.099
31.433,60.309
41.89,44.04
29.221,51.958
33.578,45.73
46.956,41.931
22.941,61.834
32.451,60.073
30.109,44.431
36.257,57.886
25.37,58.149
26.18,49.547
29.211,59.962
28.618,45.242
24.653,41.647
26.587,66.485
12.08,48.852
28.924,42.955
26.186,46.958
21.554,49.515
31.851,52.637
21.379,65.804
27.418,53.466
24.618,29.925
34.246,61.857
20.553,60.563
36.881,51.075
25.801,54.29
30.094,53.802
21.691,58.227
32.59,42.27
27.072,59.963
23.676,46.729
28.088,44.242
24.421,44.061
35.24,36.896
29.099,65.385
31.164,62.92
28.011,57.096
25.74,42.352
40.888,55.112
19.528,39.834
42.263,46.741
30.498,52.324
34.784,60.691
42.195,61.554
20.57,67.7
26.233,53.156
30.917,52.565
28.244,42.052
26.687,50.483
39.009,53.081
40.695,52.17
21.154,51.255
18.533,41.011
23.742,46.905
39.483,43.748
21.811,33.873
17.213,40.464
37.915,45.974
28.165,49.32
26.77,49.972
29.674,49.872
35.69,54.094
33.858,36.797
31.416,55.38
24.533,43.078
27.278,52.964
31.24,61.857
30.18,48.812
29.633,56.22
18.755,38.296
42.484,62.034
40.122,58.988
22.382,50.275
28.39,47.376
26.316,66.23
23.326,52.721
26.883,48.259
29.337,58.941
28.277,60.066
29.077,49.059
30.174,52.908
29.38,55.991
31.777,54.695
35.221,61.584
30.357,53.056
20.859,34.341
15.011,58.706
31.666,47.382
28.163,62.641
32.949,47.516
33.774,44.527
21.839,61.875
33.076,65.374
31.528,54.39
35.921,46.396
32.108,61.289
30.992,61.943
34.81,44.269
25.97,57.032
32.49,54.576
46.524,66.721
28.177,59.978
36.115,42.093
20.421,59.605
25.986,58.757
30.548,47.025
23.396,62.549
33.274,54.001
21.909,61.825
28.304,41.323
17.785,62.268
35.202,35.589
29.459,41.305
32.877,56.068
34.772,42.804
24.718,50.328
24.606,41.939
24.403,25.721
30.499,49.552
33.364,49.836
34.167,70.384
28.673,51.418
39.753,46.089
26.305,44.591
37.262,43.403
27.82,55.393
33.761,46.307
31.799,50.601
32.565,37.925
24.691,45.91
29.029,45.718
37.76,54.17
30.428,30.547
22.03,42.173
41.526,54.895
33.016,55.611
32.578,55.95
30.249,45.678
35.769,49.699
36.595,36.244
25.8,50.443
38.412,46.55
29.671,57.206
38.814,48.639
37.848,51.038
32.717,47.926
26.843,49.175
30.832,52.652
31.239,46.598
24.473,56.092
29.936,49.73
34.915,40.705
42.536,36.436
25.049,54.429
16.285,40.972
28.616,45.942
25.302,46.682
29.315,54.458
33.512,36.567
33.927,51.537
27.454,65.877
26.729,39.405
33.317,47.077
27.952,40.068
27.164,53.644
33.851,43.731
36.465,40.569
38.179,49.807
24.559,34.939
30.699,59.479
36.424,38.45
31.309,48.524
14.169,57.164
28.668,48.623
30.779,55.281
31.576,32.059
32.288,47.528
31.609,55.342
34.637,53.857
28.792,65.764
17.903,59.577
26.284,52.113
26.933,51.774
33.246,52.445
35.824,48.149
25.073,35.07
33.8,45.657
35.278,39.296
35.456,53.423
26.643,57.76
12.412,48.527
39.243,32.915
29.892,43.166
18.858,47.703
31.853,50.255
24.652,45.255
27.325,56.005
26.198,39.697
34.648,40.528
32.48,45.056
33.114,64.953
25.117,55.991
28.217,43.198
45.271,53.958
28.268,48.674
38.451,44.599
30.065,37.179
23.02,55.73
15.284,43.951
26.085,48.194
22.844,56.567
39.942,54.189
34.104,61.59
34.711,53.502
21.862,63.487
38.63,43.996
35.177,60.969
31.448,44.629
29.786,49.759
24.92,51.951
34.098,39.08
45.213,54.107
36.808,42.998
27.729,34.974
30.089,55.08
40.069,47.86
37.46,49.699
26.499,51.018
24.537,53.067
22.825,60.218
41.055,35.229
24.103,53.648
15.753,53.861
34.63,38.358
30.035,40.326
32.05,41.518
28.247,38.402
22.44,56.72
35.239,53.013
24.245,54.843
23.268,49.006
28.709,44.709
27.552,50.731
32.038,58.562
23.01,47.048
33.617,54.297
27.418,49.97
30.206,54.633
23.536,49.076
34.918,54.09
25.684,47.556
25.348,41.345
33.771,52.004
31.22,38.319
22.995,57.551
34.328,41.83
41.143,59.223
24.067,58.404
33.6,49.295
35.526,57.208
26.405,41.482
27.811,47.53
24.842,41.691
30.499,61.513
31.582,43.686
35.107,35.739
26.316,55.5
23.272,43.388
22.205,34.935
24.78,36.816
29.986,56.628
22.338,42.139
34.779,58.906
29.357,51.428
34.253,40.181
37.204,45.852
28.165,56.37
28.319,57.393
25.945,59.317
23.552,40.087
27.211,37.956
27.919,37.618
24.121,66.175
36.214,51.948
22.152,50.225
16.135,50.913
27.289,37.488
31.863,46.483
25.579,46.685
32.389,46.719
24.751,58.881
31.61,33.058
25.757,47.03
26.287,45.603
25.874,60.678
30.886,43.483
25.167,47.461
47.662,43.754
16.59,39.107
27.825,39.566
28.113,54.328
38.098,44.915
25.85,36.562
29.76,42.979
18.054,55.813
29.803,51.884
21.72,49.383
34.378,44.84
47.588,59.498
23.153,66.678
29.621,45.248
20.105,56.259
24.618,48.062
28.779,35.292
24.561,44.04
33.746,70.454
31.339,41.473
32.869,54.01
36.281,44.301
35.102,42.742
35.814,47.01
30.187,39.245
30.338,66.454
32.458,44.355
21.549,45.797
26.95,40.418
23.904,55.627
25.717,41.912
26.371,41.926
30.693,49.415
25.217,54.675
35.59,22.182
35.441,54.265
35.432,36.625
37.458,48.791
27.089,52.938
