signup_order,spend
15837,282.89
15838,276.27
15839,339.83
15840,208.57
15841,212.69
15842,226.02
15843,269.65
15844,145.66
15845,284.47
15846,260.91
15847,188.62
15848,263.38
15849,220.78
15850,216.09
15851,293.25
15852,235.08
15853,222.13
15854,215.55
15855,274.05
15856,343.8
15857,246.14
15858,250.81
15859,249.43
15860,204.39
15861,155.73
15862,287.29
15863,221.26
15864,204.93
15865,290.67
15866,303.95
15867,217.11
15868,279.88
15869,230.95
15870,263.71
15871,289.91
15872,324.06
15873,310.5
15874,254.15
15875,302.33
15876,285.36
15877,306.43
15878,298.39
15879,218.5
15880,270.98
15881,266.8
15882,248.05
15883,176.67
15884,277.29
15885,261.56
15886,260.74
15887,237.51
15888,278.43
15889,238.01
15890,318.75
15891,240.73
15892,208.19
15893,218.38
15894,181.97
15895,280.66
15896,214.32
15897,215.98
15898,229.55
15899,290.49
15900,258.48
15901,262.38
15902,272.32
15903,325.09
15904,272.9
15905,217.55
15906,241.32
15907,253.67
15908,266.29
15909,194.77
15910,201.86
15911,300.35
15912,242.94
15913,227.16
15914,266.4
15915,311.91
15916,232.32
15917,260.77
15918,266.69
15919,257.85
15920,196.15
15921,175.11
15922,233.84
15923,229.77
15924,261.22
15925,255.79
15926,241.28
15927,206.51
15928,300.52
15929,262.19
15930,251.22
15931,256.05
15932,241.59
15933,285.81
15934,213.33
15935,213.7
15936,271.53
15937,263.28
15938,257.65
15939,219.34
15940,230.23
15941,195.27
15942,277.96
15943,239.39
15944,276.86
15945,222.33
15946,271.39
15947,340.12
15948,270.27
15949,192.65
15950,250.71
15951,253.21
15952,213.48
15953,244.61
15954,239.4
15955,275.42
15956,316.85
15957,240.97
15958,273.56
15959,352.75
15960,220.16
15961,206.17
15962,277.43
15963,273.82
15964,282.06
15965,241.16
15966,288.02
15967,233.12
15968,230.94
15969,230.81
15970,225.87
15971,227.72
15972,159.37
15973,268.03
15974,266.53
15975,262.62
15976,314.57
15977,239.44
15978,231.32
15979,279.03
15980,267.06
15981,221.33
15982,252.63
15983,233.84
15984,221.66
15985,230.04
15986,273.93
15987,290.64
15988,248.2
15989,231.72
15990,186.87
15991,207.38
15992,214.3
15993,269.0
15994,268.1
15995,219.99
15996,272.25
15997,245.94
15998,249.62
15999,233.74
16000,235.01
16001,308.15
16002,331.82
16003,244.89
16004,212.99
16005,229.09
16006,250.54
16007,307.53
16008,231.09
16009,279.07
16010,332.71
16011,195.89
16012,320.8
16013,273.93
16014,296.01
16015,258.3
16016,307.2
16017,277.41
16018,234.57
16019,258.47
16020,267.16
16021,191.18
16022,189.81
16023,293.18
16024,212.47
16025,248.39
16026,260.51
16027,222.26
16028,327.16
16029,309.28
16030,257.74
16031,223.39
16032,192.5
16033,250.74
16034,271.4
16035,244.86
16036,243.06
16037,239.84
16038,181.04
16039,237.82
16040,191.77
16041,204.12
16042,197.95
16043,296.04
16044,297.89
16045,213.16
16046,292.27
16047,262.02
16048,225.13
16049,288.16
16050,273.66
16051,319.38
16052,195.16
16053,229.81
16054,244.55
16055,331.28
16056,235.99
16057,210.46
16058,327.52
16059,317.56
16060,312.67
16061,244.98
16062,216.18
16063,225.53
16064,258.67
16065,250.93
16066,167.1
16067,240.61
16068,306.45
16069,265.16
16070,312.52
16071,214.09
16072,267.83
16073,309.95
16074,248.72
16075,308.91
16076,213.67
16077,244.96
16078,263.11
16079,299.66
16080,198.69
16081,224.19
16082,295.12
16083,258.57
16084,219.97
16085,241.8
16086,235.15
16087,192.39
16088,304.0
16089,254.06
16090,329.01
16091,250.31
16092,338.6
16093,265.64
16094,278.11
16095,264.26
16096,225.98
16097,223.98
16098,307.1
16099,335.56
16100,179.38
16101,232.39
16102,373.92
16103,233.95
16104,301.2
16105,278.24
16106,261.96
16107,209.08
16108,169.16
16109,302.43
16110,258.48
16111,310.75
16112,297.89
16113,202.93
16114,244.6
16115,208.7
16116,198.61
16117,307.12
16118,282.21
16119,222.23
16120,229.81
16121,293.52
16122,278.57
16123,239.46
16124,287.25
16125,290.91
16126,221.37
16127,250.86
16128,306.31
16129,231.0
16130,269.68
16131,257.3
16132,273.35
16133,288.09
16134,222.83
16135,259.33
16136,262.65
16137,167.47
16138,265.93
16139,225.33
16140,265.42
16141,265.06
16142,235.41
16143,301.33
16144,276.59
16145,289.53
16146,348.05
16147,177.44
16148,335.72
16149,220.23
16150,272.19
16151,217.76
16152,318.01
16153,230.65
16154,239.14
16155,222.31
16156,282.53
16157,269.65
16158,186.35
16159,224.48
16160,138.66
16161,231.64
16162,210.85
16163,294.26
16164,247.71
16165,239.83
16166,314.55
16167,308.3
16168,205.25
16169,227.48
16170,238.69
16171,279.16
16172,249.73
16173,261.28
16174,230.41
16175,267.48
16176,253.67
16177,239.47
16178,294.07
16179,253.54
16180,276.68
16181,271.25
16182,243.49
16183,294.13
16184,262.9
16185,319.98
16186,163.09
16187,320.05
16188,301.52
16189,263.44
16190,237.42
16191,252.09
16192,169.18
16193,263.17
16194,293.82
16195,293.45
16196,238.88
16197,322.36
16198,219.74
16199,196.73
16200,258.45
16201,329.41
16202,218.57
16203,181.47
16204,328.08
16205,236.58
16206,255.95
16207,313.19
16208,232.61
16209,213.52
16210,335.86
16211,262.74
16212,258.22
16213,277.46
16214,170.22
16215,246.59
16216,240.59
16217,276.02
16218,229.15
16219,202.42
16220,334.04
16221,318.76
16222,276.11
16223,262.47
16224,241.32
16225,279.74
16226,272.06
16227,256.26
16228,223.86
16229,264.0
16230,225.82
16231,263.12
16232,255.88
16233,278.09
16234,186.48
16235,282.96
16236,245.41
16237,305.32
16238,267.82
16239,239.92
16240,204.72
16241,213.45
16242,335.74
16243,232.02
16244,204.55
16245,335.88
16246,230.17
16247,327.23
16248,253.35
16249,218.43
16250,243.32
16251,233.04
16252,256.61
16253,333.8
16254,303.29
16255,258.43
16256,190.53
16257,318.78
16258,273.39
16259,266.97
16260,203.53
16261,289.34
16262,264.39
16263,215.23
16264,258.07
16265,233.21
16266,363.71
16267,205.83
16268,248.45
16269,232.42
16270,251.15
16271,247.0
16272,300.77
16273,272.01
16274,240.23
16275,240.73
16276,220.07
16277,297.07
16278,234.42
16279,190.79
16280,246.24
16281,210.55
16282,264.23
16283,361.48
16284,234.31
16285,263.22
16286,267.85
16287,274.93
16288,200.71
16289,215.88
16290,237.09
16291,193.83
16292,291.85
16293,221.27
16294,284.34
16295,278.38
16296,303.22
16297,247.15
16298,196.4
16299,254.3
16300,274.24
16301,282.68
16302,310.11
16303,262.33
16304,258.65
16305,218.86
16306,177.86
16307,283.1
16308,320.9
16309,172.66
16310,287.08
16311,326.84
16312,215.66
16313,207.07
16314,241.44
16315,254.39
16316,220.12
16317,299.26
16318,188.45
16319,267.53
16320,256.19
16321,297.12
16322,256.92
16323,266.21
16324,329.7
16325,287.84
16326,307.18
16327,233.98
16328,196.97
16329,206.82
16330,318.81
16331,284.37
16332,250.56
16333,240.64
16334,284.3
16335,310.41
16336,312.6
16337,231.78
16338,187.71
16339,256.81
16340,260.8
16341,291.23
16342,323.93
16343,217.02
16344,232.95
16345,194.32
16346,245.65
16347,311.81
16348,186.62
16349,268.65
16350,300.21
16351,182.23
16352,199.99
16353,217.21
16354,180.29
16355,326.13
16356,287.44
16357,191.48
16358,219.04
16359,281.69
16360,285.28
16361,271.54
16362,188.5
16363,273.68
16364,198.39
16365,283.34
16366,231.13
16367,251.4
16368,219.22
16369,301.85
16370,183.5
16371,259.73
16372,242.8
16373,250.83
16374,227.9
16375,227.28
16376,207.65
16377,234.07
16378,264.36
16379,231.64
16380,181.7
16381,221.39
16382,229.29
16383,182.66
16384,238.35
16385,300.47
16386,251.8
16387,311.36
16388,243.35
16389,238.82
16390,178.24
16391,242.78
16392,276.01
16393,296.46
16394,224.86
16395,342.12
16396,240.84
16397,193.79
16398,248.49
16399,330.68
16400,263.42
16401,293.63
16402,306.27
16403,216.49
16404,246.0
16405,245.67
16406,200.27
16407,255.23
16408,294.19
16409,270.25
16410,270.15
16411,204.77
16412,243.31
16413,282.59
16414,263.24
16415,303.03
16416,270.85
16417,332.25
16418,284.24
16419,180.1
16420,201.02
16421,267.8
16422,304.0
16423,240.21
16424,247.89
16425,257.88
16426,218.13
16427,251.54
16428,251.85
16429,252.52
16430,250.72
16431,248.99
16432,301.93
16433,275.86
16434,265.63
16435,311.19
16436,230.37
16437,292.34
16438,289.26
16439,231.32
16440,255.43
16441,241.91
16442,267.72
16443,265.98
16444,355.6
16445,302.93
16446,171.72
16447,274.54
16448,271.75
16449,255.26
16450,191.63
16451,216.67
16452,253.47
16453,215.47
16454,257.2
16455,189.25
16456,222.09
16457,301.52
16458,229.47
16459,193.14
16460,295.69
16461,267.51
16462,210.07
16463,367.68
16464,260.2
16465,241.89
16466,302.69
16467,319.9
16468,266.56
16469,233.04
16470,253.68
16471,258.04
16472,245.71
16473,284.45
16474,201.26
16475,250.46
16476,241.11
16477,270.36
16478,307.65
16479,262.79
16480,278.2
16481,305.52
16482,287.73
16483,337.37
16484,249.54
16485,226.55
16486,272.05
16487,276.73
16488,259.54
16489,256.55
16490,351.33
16491,198.18
16492,216.69
16493,197.53
16494,321.53
16495,227.83
16496,339.61
16497,317.74
16498,226.09
16499,303.6
16500,229.1
16501,234.83
16502,303.34
16503,296.05
16504,241.96
16505,300.82
16506,141.36
16507,241.63
16508,290.23
16509,244.26
16510,242.97
16511,202.45
16512,330.15
16513,235.03
16514,291.53
16515,217.79
16516,339.48
16517,323.69
16518,260.86
16519,250.32
16520,171.7
16521,166.02
16522,225.84
16523,296.78
16524,267.83
16525,286.1
16526,234.62
16527,268.83
16528,276.55
16529,317.98
16530,333.21
16531,272.38
16532,182.24
16533,176.41
16534,316.54
16535,310.61
16536,239.67
16537,264.22
16538,243.09
16539,268.65
16540,271.26
16541,268.86
16542,235.61
16543,267.98
16544,239.68
16545,269.71
16546,182.82
16547,314.35
16548,259.26
16549,258.85
16550,250.26
16551,221.23
16552,188.84
16553,304.62
16554,290.41
16555,259.61
16556,323.1
16557,199.68
16558,334.61
16559,248.95
16560,325.67
16561,276.46
16562,268.99
16563,224.49
16564,255.46
16565,237.9
16566,170.6
16567,235.77
16568,239.57
16569,274.86
16570,153.36
16571,241.85
16572,289.81
16573,207.39
16574,306.19
16575,204.01
16576,291.19
16577,282.75
16578,223.19
16579,271.16
16580,271.58
16581,281.56
16582,240.51
16583,261.15
16584,310.61
16585,225.92
16586,271.02
16587,285.22
16588,279.37
16589,267.12
16590,270.9
16591,231.36
16592,258.81
16593,230.69
16594,241.94
16595,213.96
16596,215.15
16597,259.18
16598,270.34
16599,256.91
16600,277.41
16601,254.56
16602,195.17
16603,286.61
16604,243.92
16605,186.14
16606,343.91
16607,295.31
16608,202.65
16609,263.72
16610,224.63
16611,161.21
16612,316.81
16613,243.54
16614,301.07
16615,265.03
16616,244.59
16617,237.95
16618,308.6
16619,262.08
16620,296.51
16621,267.74
16622,284.11
16623,220.46
16624,192.94
16625,244.24
16626,226.09
16627,261.8
16628,242.98
16629,284.99
16630,270.21
16631,246.13
16632,211.92
16633,255.99
16634,294.53
16635,222.25
16636,236.3
16637,275.39
16638,269.58
16639,234.73
16640,251.78
16641,194.01
16642,220.41
16643,241.69
16644,249.5
16645,322.65
16646,300.75
16647,375.08
16648,287.47
16649,368.56
16650,230.07
16651,311.11
16652,256.77
16653,246.59
16654,221.25
16655,259.04
16656,345.25
16657,228.19
16658,295.72
16659,244.94
16660,315.13
16661,252.01
16662,208.22
16663,229.21
16664,327.11
16665,236.01
16666,273.46
16667,228.98
16668,249.9
16669,369.16
16670,273.9
16671,237.08
16672,274.4
16673,247.65
16674,322.18
16675,233.44
16676,154.73
16677,228.98
16678,276.82
16679,236.51
16680,201.54
16681,266.28
16682,217.81
16683,234.14
16684,323.05
16685,210.69
16686,208.54
16687,263.3
16688,187.04
16689,286.33
16690,241.37
16691,314.17
16692,204.01
16693,253.97
16694,242.35
16695,255.22
16696,214.84
16697,277.18
16698,256.29
16699,300.8
16700,264.58
16701,215.0
16702,236.96
16703,175.05
16704,254.56
16705,230.24
16706,230.87
16707,243.74
16708,233.58
16709,166.67
16710,265.86
16711,239.21
16712,210.51
16713,184.59
16714,293.02
16715,276.18
16716,281.54
16717,263.13
16718,281.04
16719,284.44
16720,277.76
16721,327.42
16722,173.54
16723,261.98
16724,185.04
16725,265.83
16726,272.63
16727,293.34
16728,262.38
16729,279.04
16730,313.0
16731,254.82
16732,278.28
16733,248.3
16734,238.99
16735,287.48
16736,289.18
16737,237.34
16738,280.01
16739,231.64
16740,251.33
16741,282.23
16742,237.5
16743,266.89
16744,282.86
16745,309.79
16746,258.81
16747,196.3
16748,308.56
16749,282.67
16750,321.87
16751,307.3
16752,369.73
16753,209.8
16754,229.04
16755,185.85
16756,213.43
16757,237.89
16758,239.86
16759,217.39
16760,257.97
16761,278.34
16762,221.98
16763,261.66
16764,232.68
16765,204.55
16766,218.51
16767,229.43
16768,277.84
16769,209.96
16770,282.03
16771,316.9
16772,261.05
16773,260.11
16774,241.46
16775,283.6
16776,234.04
16777,277.62
16778,279.64
16779,358.08
16780,269.22
16781,261.27
16782,235.35
16783,312.92
16784,288.74
16785,277.8
16786,240.09
16787,201.26
16788,285.58
16789,194.68
16790,209.8
16791,257.16
16792,176.3
16793,311.46
16794,260.9
16795,274.72
16796,222.02
16797,252.4
16798,174.49
16799,257.09
16800,242.77
16801,271.62
16802,298.78
16803,300.47
16804,213.02
16805,335.39
16806,248.82
16807,298.27
16808,254.41
16809,243.64
16810,144.75
16811,278.06
16812,251.58
16813,237.74
16814,304.24
16815,296.7
16816,344.32
16817,286.57
16818,177.76
16819,285.86
16820,274.23
16821,273.17
16822,266.69
16823,165.71
16824,276.64
16825,248.52
16826,249.81
16827,301.44
16828,252.57
16829,212.48
16830,282.57
16831,315.44
16832,308.91
16833,286.98
16834,263.55
16835,258.4
16836,256.81
16837,312.19
16838,267.33
16839,278.93
16840,247.47
16841,257.77
16842,281.31
16843,258.22
16844,258.54
16845,256.17
16846,214.93
16847,335.42
16848,241.17
16849,185.08
16850,197.64
16851,228.38
16852,188.3
16853,306.72
16854,312.22
16855,256.96
16856,236.94
16857,256.22
16858,241.29
16859,287.24
16860,279.78
16861,226.37
16862,224.58
16863,164.91
16864,181.26
16865,180.72
16866,267.85
16867,255.23
16868,297.6
16869,228.73
16870,209.03
16871,290.46
16872,234.88
16873,250.76
16874,249.72
16875,197.32
16876,251.95
16877,229.0
16878,303.8
16879,257.4
16880,316.4
16881,279.27
16882,263.0
16883,224.75
16884,275.09
16885,222.24
16886,271.63
16887,224.91
16888,330.94
16889,238.67
16890,196.67
16891,248.9
16892,283.97
16893,194.72
16894,262.27
16895,226.92
16896,338.85
16897,272.23
16898,271.74
16899,289.73
16900,253.64
16901,349.44
16902,270.76
16903,248.05
16904,259.52
16905,320.77
16906,273.46
16907,269.69
16908,326.99
16909,282.95
16910,263.74
16911,245.65
16912,250.46
16913,250.77
16914,251.02
16915,309.39
16916,268.26
16917,259.42
16918,335.9
16919,291.42
16920,287.96
16921,265.57
16922,280.55
16923,233.59
16924,216.04
16925,178.91
16926,261.34
16927,268.84
16928,241.98
16929,238.96
16930,233.98
16931,326.75
16932,269.52
16933,239.63
16934,325.23
16935,290.72
16936,219.82
16937,313.99
16938,273.79
16939,278.33
16940,292.07
16941,255.01
16942,289.28
16943,213.11
16944,258.37
16945,268.19
16946,259.71
16947,267.93
16948,296.9
16949,200.65
16950,263.99
16951,236.23
16952,234.22
16953,321.4
16954,245.38
16955,213.36
16956,318.73
16957,258.01
16958,201.18
16959,258.63
16960,250.24
16961,225.63
16962,278.14
16963,238.19
16964,260.95
16965,268.07
16966,242.83
16967,322.96
16968,259.62
16969,249.83
16970,257.47
16971,261.38
16972,293.55
16973,230.39
16974,231.48
16975,239.87
16976,291.43
16977,235.89
16978,340.9
16979,300.12
16980,237.55
16981,247.62
16982,261.24
16983,238.67
16984,228.06
16985,243.31
16986,209.77
16987,260.99
16988,256.73
16989,257.97
16990,199.8
16991,188.63
16992,314.41
16993,265.1
16994,303.2
16995,194.84
16996,201.59
16997,218.89
16998,233.62
16999,207.79
17000,212.84
17001,267.23
17002,264.41
17003,226.84
17004,262.54
17005,347.47
17006,252.09
17007,274.36
17008,280.12
17009,275.42
17010,314.77
17011,212.82
17012,252.65
17013,254.81
17014,217.74
17015,211.84
17016,277.55
17017,217.02
17018,258.3
17019,269.2
17020,250.59
17021,216.56
17022,263.08
17023,263.95
17024,259.64
17025,222.81
17026,302.37
17027,240.69
17028,229.36
17029,238.98
17030,260.44
17031,261.76
17032,225.38
17033,276.22
17034,239.83
17035,229.24
17036,255.97
17037,300.26
17038,252.31
17039,203.69
17040,283.18
17041,200.69
17042,254.03
17043,318.56
17044,232.39
17045,270.86
17046,273.0
17047,242.23
17048,321.33
17049,250.24
17050,328.06
17051,254.0
17052,258.03
17053,261.07
17054,219.08
17055,190.38
17056,262.29
17057,206.58
17058,256.7
17059,259.43
17060,260.42
17061,299.69
17062,175.25
17063,246.19
17064,315.13
17065,185.51
17066,274.62
17067,218.11
17068,287.09
17069,278.77
17070,289.41
17071,225.29
17072,273.39
17073,285.79
17074,200.83
17075,265.95
17076,260.51
17077,282.17
17078,196.51
17079,270.93
17080,303.77
17081,325.12
17082,312.41
17083,208.35
17084,195.06
17085,236.13
17086,188.39
17087,290.08
17088,198.77
17089,246.58
17090,288.69
17091,245.68
17092,253.29
17093,248.06
17094,335.5
17095,228.0
17096,275.46
17097,320.0
17098,252.6
17099,305.55
17100,233.29
17101,247.12
17102,250.1
17103,304.82
17104,324.36
17105,273.21
17106,253.08
17107,217.7
17108,257.81
17109,226.88
17110,210.19
17111,385.94
17112,285.52
17113,217.88
17114,267.03
17115,235.65
17116,244.6
17117,298.08
17118,308.43
17119,234.7
17120,274.26
17121,251.71
17122,236.96
17123,251.33
17124,284.05
17125,294.88
17126,261.82
17127,188.69
17128,211.97
17129,265.36
17130,232.73
17131,271.12
17132,232.37
17133,235.34
17134,289.74
17135,267.43
17136,298.85
17137,243.85
17138,231.09
17139,264.89
17140,201.98
17141,232.42
17142,218.23
17143,230.72
17144,334.81
17145,228.66
17146,250.56
17147,217.44
17148,169.7
17149,227.55
17150,268.73
17151,264.92
17152,226.62
17153,245.13
17154,272.61
17155,220.19
17156,295.64
17157,324.97
17158,239.13
17159,156.8
17160,259.14
17161,279.92
17162,245.8
17163,275.88
17164,263.95
17165,220.32
17166,233.5
17167,344.89
17168,241.06
17169,232.75
17170,227.8
17171,223.54
17172,268.28
17173,225.5
17174,296.37
17175,294.07
17176,252.57
17177,234.04
17178,255.67
17179,331.04
17180,266.19
17181,332.27
17182,294.56
17183,300.99
17184,303.57
17185,290.34
17186,295.64
17187,271.1
17188,325.84
17189,241.14
17190,279.91
17191,233.3
17192,266.42
17193,237.09
17194,232.8
17195,402.16
17196,225.52
17197,262.68
17198,172.79
17199,224.43
17200,267.4
17201,340.88
17202,245.27
17203,303.01
17204,324.17
17205,184.87
17206,257.27
17207,253.23
17208,204.41
17209,326.13
17210,231.01
17211,219.6
17212,261.99
17213,260.87
17214,292.72
17215,251.56
17216,224.8
17217,252.23
17218,159.75
17219,236.76
17220,284.87
17221,263.0
17222,259.03
17223,257.03
17224,248.94
17225,275.12
17226,196.68
17227,199.54
17228,242.99
17229,229.02
17230,262.96
17231,267.98
17232,293.18
17233,304.71
17234,245.03
17235,278.82
17236,249.04
17237,362.13
17238,315.57
17239,323.68
17240,267.35
17241,249.76
17242,262.16
17243,262.28
17244,246.56
17245,279.36
17246,216.37
17247,174.83
17248,252.53
17249,256.28
17250,255.23
17251,239.07
17252,215.37
17253,242.81
17254,269.91
17255,204.57
17256,169.69
17257,349.31
17258,267.82
17259,227.57
17260,271.48
17261,344.18
17262,215.31
17263,274.92
17264,232.86
17265,273.41
17266,234.25
17267,243.36
17268,300.0
17269,317.27
17270,222.08
17271,214.14
17272,338.13
17273,233.55
17274,239.49
17275,342.28
17276,227.57
17277,278.41
17278,282.05
17279,309.72
17280,333.56
17281,230.7
17282,302.42
17283,265.64
17284,253.17
17285,198.83
17286,298.98
17287,259.09
17288,89.4
17289,233.5
17290,263.68
17291,239.85
17292,233.84
17293,251.45
17294,242.93
17295,246.92
17296,258.08
17297,270.07
17298,322.59
17299,208.5
17300,327.47
17301,282.0
17302,257.13
17303,246.34
17304,255.18
17305,267.36
17306,203.86
17307,240.44
17308,209.92
17309,272.25
17310,318.78
17311,303.72
17312,251.74
17313,235.88
17314,289.27
17315,287.38
17316,289.59
17317,292.15
17318,248.74
17319,312.63
17320,246.77
17321,282.82
17322,217.58
17323,242.07
17324,298.12
17325,259.32
