hour,status,response_ms
13,200,85.91
16,200,51.06
11,200,24.99
20,200,60.78
11,404,107.09
8,200,51.36
15,200,138.04
12,200,128.95
19,200,28.54
7,200,23.25
1,200,330.64
15,200,44.46
3,200,96.16
3,200,148.46
19,200,138.36
8,200,17.91
19,200,24.54
23,200,18.49
14,200,48.01
21,200,123.72
0,200,31.86
22,200,80.97
15,200,120.25
18,200,104.35
5,200,25.85
8,200,143.59
13,200,66.77
11,200,19.68
7,200,115.93
6,200,94.49
14,200,60.77
17,404,56.17
9,200,17.64
0,200,78.21
16,404,68.2
17,200,91.46
14,200,29.04
3,200,18.05
10,200,92.57
13,200,24.02
23,200,96.0
17,200,99.79
20,200,33.64
4,200,40.33
6,200,89.46
0,200,91.13
4,200,100.74
19,200,21.41
19,200,210.06
21,200,24.04
15,200,122.06
14,200,80.0
9,200,317.84
8,200,220.26
0,200,90.86
20,200,3.98
14,200,82.47
6,200,26.73
19,200,42.16
19,200,68.07
1,200,64.43
6,200,82.36
13,200,63.83
22,200,27.36
17,200,127.48
16,200,67.26
8,200,86.55
10,200,200.32
19,200,19.28
12,200,237.63
14,500,107.44
4,200,25.66
23,200,31.69
11,200,48.04
21,200,36.69
0,500,95.16
16,200,64.59
14,200,103.37
16,200,206.31
10,200,103.07
8,200,182.69
5,200,57.12
21,200,147.3
6,200,75.65
5,200,127.86
3,200,8.54
17,200,65.83
14,200,59.23
22,200,116.99
15,200,137.37
8,200,54.84
4,200,16.79
8,200,48.65
5,200,91.55
14,404,58.1
15,200,115.75
0,200,67.31
7,200,31.76
7,200,172.7
17,404,10.58
11,404,34.76
10,200,5.51
2,200,40.73
7,200,25.77
21,200,172.64
3,200,203.4
18,200,17.04
23,200,61.11
10,200,37.27
11,200,86.83
17,200,19.2
1,200,86.64
12,200,83.8
12,200,150.9
6,200,33.94
20,200,44.55
16,200,253.7
20,200,41.79
21,200,162.86
15,200,30.39
8,200,57.06
21,200,70.8
18,200,34.25
1,200,165.82
10,200,36.59
23,200,130.69
6,200,27.59
7,200,144.7
19,200,38.88
6,200,102.73
14,200,107.68
3,200,67.93
13,200,108.51
3,200,145.41
22,200,126.65
13,200,123.02
2,200,65.14
13,200,106.27
6,200,9.15
22,200,31.57
8,200,96.37
8,200,78.09
4,200,18.28
9,200,82.2
13,200,159.5
6,200,21.29
9,200,118.41
17,200,40.7
1,200,34.47
16,200,27.74
6,200,166.89
1,200,93.8
9,200,59.39
2,200,105.85
21,200,50.07
23,200,19.58
11,500,115.96
3,200,37.91
4,500,120.47
16,200,113.11
5,200,91.33
9,200,117.44
22,200,53.34
1,200,14.36
23,200,42.24
12,200,87.18
14,200,187.14
16,200,87.94
5,200,14.91
12,200,24.86
6,200,46.59
2,200,23.99
15,200,60.51
20,200,66.03
8,200,68.02
20,200,108.68
16,200,18.34
13,200,12.91
18,200,37.2
9,404,116.35
13,200,44.98
1,200,14.1
21,200,71.65
8,200,64.37
6,200,256.47
12,200,76.52
11,200,154.54
15,200,105.4
15,200,59.99
9,200,70.06
12,500,74.37
13,200,113.34
2,200,177.73
3,200,110.29
20,200,94.85
22,200,136.59
2,200,62.91
2,200,79.61
2,200,71.47
15,200,9.97
8,200,59.8
14,404,68.43
10,200,17.63
20,200,69.86
2,200,49.2
23,200,96.19
20,200,30.61
17,200,64.93
14,200,96.84
0,200,129.42
16,200,30.25
18,200,50.37
2,200,69.61
0,200,43.01
9,200,24.43
20,404,43.7
6,500,7.35
22,200,65.65
12,200,52.81
23,200,171.87
12,200,21.36
15,200,46.39
10,200,95.68
3,200,94.84
6,200,81.66
6,200,146.07
16,200,21.53
7,200,197.65
10,200,133.24
13,200,172.94
2,200,123.12
6,200,93.85
22,200,27.73
10,200,25.92
4,200,78.42
4,200,14.9
1,200,179.98
23,200,87.17
12,200,65.05
17,200,47.85
13,404,60.41
19,200,54.42
23,200,65.39
17,200,115.3
21,200,83.53
8,200,28.61
17,200,84.19
5,200,11.71
7,200,22.38
12,200,28.09
4,200,82.06
5,200,14.42
4,200,13.53
18,200,158.88
0,200,254.49
11,200,26.6
19,200,134.68
17,200,25.81
2,200,63.26
11,404,33.49
4,200,45.64
19,200,34.12
13,200,130.28
20,200,102.69
13,200,73.07
23,200,112.88
7,200,96.89
18,200,93.22
6,200,10.62
11,200,142.13
12,200,91.08
9,200,13.43
10,200,26.69
16,404,58.72
6,200,113.15
23,200,80.42
22,200,119.64
10,200,130.95
4,404,25.3
12,200,227.56
7,200,8.65
1,200,139.42
18,200,20.11
20,200,165.47
13,200,115.77
20,200,56.22
4,200,64.58
4,200,102.12
8,200,92.05
6,200,82.7
23,404,31.04
0,200,97.87
17,200,55.53
23,200,45.69
17,200,197.88
7,200,51.53
18,200,61.95
11,200,140.22
1,200,67.49
16,200,13.08
19,200,97.68
7,200,80.52
6,500,99.09
15,200,135.44
0,200,83.63
14,200,85.17
6,200,25.77
19,200,39.05
7,200,323.37
1,200,23.06
20,200,79.31
17,200,82.18
16,200,75.89
17,200,110.53
19,200,131.84
16,200,32.81
1,200,146.54
19,200,86.39
6,200,76.89
22,200,96.07
21,200,56.0
3,200,88.54
22,200,90.61
8,200,41.62
5,200,51.57
23,200,40.48
19,200,30.21
22,200,33.55
20,200,52.73
2,200,68.45
5,200,160.63
0,200,50.42
5,404,102.74
15,200,14.16
7,200,51.27
4,200,93.93
16,200,25.86
18,200,42.6
19,200,50.43
19,200,165.56
11,200,47.77
0,200,73.39
15,200,78.54
2,200,89.94
0,200,58.97
22,200,68.34
16,200,98.55
5,200,95.2
3,200,10.32
22,200,149.59
16,200,154.35
2,200,58.02
13,200,65.58
3,200,56.29
20,200,90.34
20,200,57.44
1,200,10.03
23,200,92.65
11,200,208.67
8,200,274.64
1,200,100.85
3,200,201.02
12,500,70.85
4,200,104.83
12,200,20.08
19,404,44.85
11,200,31.51
2,200,78.73
20,200,59.27
2,200,78.01
3,200,36.38
18,404,35.14
15,200,28.56
5,200,50.98
21,404,119.0
17,200,68.53
11,200,78.06
14,200,68.92
19,200,90.34
7,500,143.62
10,200,154.69
12,200,34.66
11,200,189.12
14,200,161.86
1,200,24.02
1,200,51.11
5,200,44.09
14,200,126.06
4,200,28.27
17,200,49.96
18,200,13.97
11,200,31.29
21,200,116.52
8,200,204.42
15,200,45.44
4,200,3.61
15,200,80.95
6,200,69.15
2,200,232.93
21,200,10.12
5,200,90.69
15,200,142.53
21,200,304.07
17,200,75.1
7,200,24.62
23,200,145.63
9,200,16.26
0,200,28.47
14,200,178.58
7,200,202.89
1,200,43.28
22,200,52.25
4,200,130.19
2,200,49.96
7,200,49.58
7,200,35.4
15,200,77.09
13,200,154.56
16,200,293.34
8,200,42.77
16,200,209.09
16,200,37.35
4,200,190.0
11,200,1.71
10,200,65.0
12,500,114.2
14,200,21.25
0,200,158.06
9,200,114.36
6,200,51.26
16,200,51.59
19,200,55.61
6,200,29.92
14,200,26.39
16,200,116.36
21,200,64.99
19,200,65.92
16,200,49.95
3,200,175.89
6,200,44.88
11,200,178.21
12,200,134.27
3,200,21.53
2,200,175.48
16,200,94.43
12,200,114.14
17,200,170.52
18,200,53.02
19,200,85.39
14,200,22.95
10,200,53.58
17,200,6.9
22,200,60.67
3,200,45.71
1,200,123.94
12,200,42.61
16,200,50.68
0,200,30.73
2,200,119.9
11,404,136.79
16,200,29.26
0,200,27.21
13,200,151.5
5,200,96.58
23,200,234.7
14,200,18.93
1,200,44.12
0,200,23.55
12,200,74.04
17,200,57.77
18,200,29.97
2,200,64.93
8,200,135.65
19,500,61.64
21,200,11.65
6,200,17.53
10,404,233.5
5,200,102.92
22,200,48.59
18,200,157.78
14,200,170.47
15,200,54.92
14,200,38.72
8,200,100.47
1,200,12.16
12,200,36.73
13,500,118.01
23,200,27.16
0,200,90.69
9,200,160.0
5,200,52.97
6,200,84.32
11,200,47.83
17,200,65.11
13,200,172.2
11,200,62.74
7,404,59.37
23,200,24.38
12,200,55.53
16,200,27.34
7,200,61.22
1,200,31.04
12,200,63.51
18,200,84.73
8,200,59.07
6,200,97.98
13,200,125.13
13,200,135.53
23,200,17.68
20,200,120.53
2,200,68.0
11,200,58.06
8,200,47.64
1,200,18.08
12,200,41.53
4,200,60.82
14,200,184.02
12,200,130.88
13,200,24.0
4,200,111.62
11,200,31.05
13,200,68.55
6,200,41.16
18,200,139.49
16,200,34.79
1,200,78.13
0,200,73.03
10,200,49.23
20,200,119.55
18,200,55.5
3,404,24.27
16,404,133.31
23,200,20.06
19,200,22.17
6,200,179.95
7,200,42.12
21,200,200.84
12,200,123.25
11,200,64.38
10,200,194.77
19,200,146.39
8,200,150.04
22,200,22.54
11,404,60.14
18,200,106.73
3,200,50.25
13,500,90.26
5,200,55.51
10,200,36.24
3,200,151.06
22,200,64.04
19,200,16.74
10,200,38.73
19,200,87.85
6,200,46.67
18,200,40.27
10,200,88.8
16,200,6.07
7,200,53.28
9,200,25.86
22,200,11.46
19,404,73.91
6,200,51.72
15,200,93.46
6,200,31.91
14,200,54.31
4,200,93.14
3,200,85.44
5,200,64.58
22,200,65.9
13,200,51.7
1,200,4.55
6,404,82.84
5,200,91.62
5,200,66.72
6,200,45.6
6,200,115.48
4,200,20.69
21,200,53.79
9,200,31.91
20,200,32.23
22,200,59.81
13,200,118.83
13,200,59.77
16,200,120.07
15,200,76.26
0,200,18.79
1,200,42.62
22,200,253.11
23,200,103.31
8,200,33.13
16,200,30.49
14,200,111.36
7,200,45.41
2,500,99.1
6,200,134.48
18,200,40.91
6,200,43.6
5,200,57.39
2,200,42.85
17,200,41.79
23,200,22.82
17,200,81.0
18,200,145.11
2,200,120.57
19,200,142.2
12,200,57.75
15,200,133.03
12,200,78.95
16,200,53.41
21,200,37.52
19,200,127.68
21,200,34.83
23,200,88.07
15,200,97.76
13,404,16.59
13,200,44.61
21,200,99.2
3,200,121.51
2,404,64.01
5,200,49.48
11,200,43.42
10,200,36.05
23,200,74.95
15,200,66.69
22,200,103.92
16,404,32.57
5,200,51.04
4,200,90.92
12,200,62.24
19,200,71.2
10,200,83.58
1,200,75.21
1,200,25.69
13,200,115.95
13,200,26.49
14,200,45.25
18,200,28.55
2,200,9.22
22,200,89.34
8,200,6.88
15,200,26.82
10,200,48.51
23,200,72.41
12,200,56.14
12,200,1.56
12,200,160.03
20,200,55.25
9,200,13.5
16,404,209.14
8,200,69.67
13,200,19.31
3,200,43.5
17,200,110.37
6,200,52.2
18,200,37.05
0,200,84.4
18,200,40.13
5,200,26.03
11,200,29.54
11,200,36.39
0,200,14.31
2,200,64.53
15,200,98.59
5,200,159.94
22,200,31.62
0,200,87.1
22,200,97.22
9,200,61.94
8,200,165.39
15,200,138.81
2,404,97.16
21,200,85.79
3,200,167.62
4,200,157.94
17,200,275.86
21,200,102.97
8,404,111.7
20,200,85.17
0,200,63.77
2,200,96.15
10,200,41.14
9,200,48.99
18,200,82.11
1,200,79.97
19,200,91.09
14,200,37.61
16,200,249.2
7,200,78.37
17,200,72.12
12,200,102.21
0,200,78.42
21,200,96.28
16,200,146.59
16,200,117.28
11,200,79.68
3,200,154.71
1,200,102.87
13,200,101.11
0,200,108.37
20,200,76.43
19,200,35.78
11,200,116.46
21,200,121.05
1,200,166.04
5,200,101.15
0,200,11.7
23,200,130.3
2,200,16.89
16,200,45.84
0,200,46.64
15,404,11.69
5,200,6.73
15,200,35.51
2,200,137.61
10,200,59.8
17,200,196.37
18,200,108.72
3,500,37.24
19,200,201.49
18,200,37.04
6,500,75.06
5,200,153.39
15,200,15.27
18,200,153.37
21,200,46.11
0,200,122.23
22,200,112.3
18,200,44.78
22,500,187.39
8,200,4.68
2,200,19.89
18,200,25.12
6,404,142.01
14,200,119.73
19,200,63.16
20,200,26.88
3,200,28.34
1,200,68.54
22,200,15.65
18,200,88.77
12,200,22.71
21,200,92.05
20,200,13.93
20,200,171.87
8,200,46.7
19,200,21.22
14,200,52.4
0,200,46.87
5,200,47.69
15,200,142.52
0,200,9.81
16,200,143.15
9,200,30.18
13,200,138.57
9,200,41.83
13,200,44.34
4,200,58.77
9,200,197.21
4,200,43.98
14,200,26.24
15,200,96.08
15,200,86.44
9,500,38.43
7,200,10.48
10,200,26.96
22,200,28.6
11,200,13.88
8,200,95.28
0,404,16.24
12,200,77.1
12,200,41.27
22,200,19.07
4,200,25.82
14,200,145.62
18,200,39.43
8,200,184.85
16,200,74.48
12,200,19.48
17,200,32.74
7,200,244.37
12,200,84.58
0,200,100.41
19,200,86.95
6,200,104.65
12,200,147.82
5,200,105.24
6,200,102.75
14,200,26.16
23,200,21.59
9,200,94.64
2,404,107.67
6,200,82.33
7,200,80.32
3,200,65.44
9,200,114.15
3,200,51.84
2,200,105.47
22,200,90.11
13,200,99.61
10,200,76.66
19,200,77.82
20,200,268.11
14,200,104.01
0,200,65.21
22,500,109.75
9,200,89.0
11,200,263.5
5,200,77.0
8,200,85.5
7,200,8.8
19,200,63.56
15,404,59.26
21,200,18.38
16,200,59.32
7,200,29.67
5,200,270.99
11,200,43.0
15,200,77.78
21,200,91.18
2,404,102.61
8,200,107.39
3,200,18.3
16,200,89.63
10,200,89.37
15,200,36.34
7,200,131.89
18,200,97.02
8,200,32.61
7,200,68.46
16,500,13.72
21,200,39.73
21,200,92.85
19,200,39.1
5,200,74.83
10,200,50.4
14,200,108.37
6,200,76.35
0,200,13.27
2,200,66.19
7,200,69.86
8,200,92.0
22,404,81.65
18,200,85.37
4,200,108.19
14,200,65.42
7,200,99.68
7,200,43.79
10,200,50.61
7,200,93.83
4,200,95.38
3,200,191.01
0,404,87.02
5,200,86.31
2,200,137.44
23,200,54.87
5,200,8.19
22,200,83.49
14,200,86.07
5,200,154.81
6,200,39.84
20,200,92.16
1,200,34.46
6,200,26.34
7,200,35.36
14,200,60.28
22,200,42.03
10,200,15.39
15,200,143.96
13,200,21.77
6,200,62.02
9,200,38.42
12,200,56.66
2,200,18.34
22,404,41.0
6,200,123.26
14,200,105.79
21,200,21.84
10,200,114.2
18,200,56.33
5,200,69.82
10,200,56.03
3,200,79.23
16,404,157.68
15,200,190.92
12,200,147.99
5,200,61.0
3,200,78.14
8,200,141.3
23,200,95.28
14,200,127.09
17,200,46.27
4,200,24.59
22,200,81.09
15,200,135.21
8,200,19.17
4,200,53.21
6,200,90.58
1,200,31.38
11,200,264.68
17,200,178.55
17,200,12.29
2,200,102.01
19,200,28.29
21,200,73.81
21,200,35.94
19,200,57.2
20,200,27.26
8,200,104.78
14,200,40.07
0,200,53.02
19,200,126.12
15,200,204.09
3,200,43.0
9,200,67.29
9,200,46.98
8,500,33.3
5,200,27.19
19,200,77.86
13,200,99.85
16,200,7.82
10,200,90.66
9,200,9.9
0,200,103.98
1,200,11.72
13,404,3.49
15,200,27.31
12,200,10.75
8,200,225.4
20,200,229.94
10,200,85.48
5,200,90.56
18,200,27.55
15,200,82.79
0,200,58.54
5,200,41.85
10,200,164.79
13,200,44.01
22,200,38.73
4,200,142.34
11,200,104.37
13,200,135.83
1,200,56.7
20,200,17.75
2,200,56.84
8,200,35.69
3,200,87.81
5,200,12.12
20,200,86.21
14,200,91.96
12,200,83.74
11,200,77.58
11,200,23.28
14,200,84.29
6,200,58.61
6,200,20.26
22,200,184.9
15,200,53.93
23,200,119.56
3,200,18.98
19,200,40.27
4,200,50.09
21,200,28.33
6,200,71.23
22,200,157.69
5,200,124.47
1,200,98.0
16,200,103.72
19,200,119.35
15,200,170.8
18,200,80.92
19,200,166.13
12,200,11.59
2,500,51.77
6,200,119.82
16,200,47.62
17,200,142.5
11,200,173.39
12,200,32.62
7,200,213.26
9,200,203.54
8,200,38.76
12,200,102.83
3,200,44.34
10,404,53.62
11,200,31.11
6,200,25.03
21,200,63.34
11,404,61.04
18,200,138.02
20,200,182.19
20,200,99.4
22,200,25.5
7,200,25.95
8,200,37.84
3,200,142.32
7,404,109.96
8,404,64.71
19,200,94.3
19,200,111.08
20,200,92.75
10,200,27.93
16,200,90.4
1,200,45.41
4,200,85.58
19,200,27.84
3,200,49.2
2,200,17.16
18,200,52.02
18,500,23.78
13,200,33.2
17,200,137.2
17,200,96.86
7,200,53.27
0,200,17.01
9,200,38.34
14,200,68.63
13,200,168.1
13,200,86.94
5,200,6.53
13,200,67.61
2,200,50.44
9,200,118.01
9,200,44.71
23,200,89.13
2,200,33.9
12,200,113.02
8,200,147.19
1,200,110.41
2,200,139.59
17,200,91.96
18,200,100.31
4,200,46.82
5,404,66.23
19,200,77.4
12,200,151.95
5,200,60.2
17,200,27.87
5,404,42.17
6,200,126.8
13,200,27.18
17,200,66.98
11,200,55.41
10,200,57.04
3,200,20.53
12,200,60.53
17,200,20.62
18,200,70.63
4,200,24.99
13,200,32.77
3,200,104.42
17,200,120.22
12,200,11.82
6,200,123.68
7,500,75.88
5,200,71.41
20,200,152.66
1,200,35.91
10,200,170.38
20,200,78.68
10,200,116.97
20,200,82.98
10,200,108.6
11,200,138.92
4,200,78.55
8,200,111.56
5,200,81.79
0,200,19.16
21,200,39.04
17,200,77.89
7,200,138.83
8,200,39.77
11,200,66.96
17,200,114.86
2,200,99.51
17,200,119.05
18,200,39.15
4,200,121.59
5,200,12.66
4,200,22.61
1,200,38.11
11,200,113.87
12,200,23.98
11,500,54.54
1,200,38.98
14,200,140.91
20,200,70.06
0,200,63.79
17,200,120.39
19,200,76.47
7,200,30.53
22,200,16.47
1,404,42.9
4,200,35.14
13,200,31.93
16,200,24.9
6,200,53.27
22,200,195.98
8,200,271.16
20,404,61.22
21,200,6.91
8,200,63.47
3,200,221.59
16,200,199.86
5,200,119.65
1,200,80.11
12,200,66.91
2,200,169.33
22,200,118.04
23,200,35.56
1,200,53.74
4,200,17.01
19,200,98.28
13,200,42.74
10,200,127.67
6,200,8.31
19,200,59.41
1,200,242.4
19,200,70.04
21,200,274.36
23,200,52.9
15,200,85.62
17,200,135.18
9,200,98.13
14,200,47.62
23,200,65.1
12,200,35.9
0,200,53.74
1,200,82.32
5,500,58.31
14,200,77.64
23,200,180.09
17,200,245.32
3,200,309.8
2,200,43.24
5,404,104.64
6,200,90.13
19,200,58.21
0,200,34.71
9,200,179.32
8,200,58.29
21,200,35.96
11,200,48.03
0,200,23.91
18,404,136.39
3,200,73.36
8,200,66.52
0,200,176.61
2,200,135.68
0,200,39.47
3,200,96.59
0,200,110.42
10,200,122.87
7,404,116.59
12,404,126.7
9,404,55.78
21,200,178.45
7,200,8.38
0,200,23.82
10,200,187.2
3,200,119.08
16,200,102.05
1,200,93.08
2,200,62.58
12,200,40.64
3,200,88.5
9,200,98.23
13,200,32.25
6,200,24.75
7,200,39.43
20,200,102.23
15,200,16.67
22,200,107.46
17,200,19.89
16,200,39.47
8,200,23.38
19,200,96.27
13,200,102.68
1,200,186.36
1,404,27.27
5,200,122.25
15,200,14.95
12,200,67.67
10,200,157.04
23,200,34.21
20,200,84.15
17,500,199.15
15,200,25.87
1,200,18.76
13,200,37.66
20,200,71.98
6,200,236.64
21,200,50.71
23,200,46.09
14,200,103.88
14,404,72.21
21,200,242.09
9,200,81.62
8,200,15.09
23,200,60.81
19,200,81.01
6,200,49.23
1,200,8.35
1,200,62.03
17,200,233.39
19,200,46.96
12,200,26.17
0,200,64.63
16,200,48.15
14,200,21.7
2,200,25.59
1,200,80.44
20,200,83.8
1,200,108.81
8,200,133.93
20,200,222.03
6,200,83.17
10,404,62.78
10,404,121.1
3,200,26.7
6,200,62.68
10,200,58.58
23,200,65.62
1,200,17.53
10,200,178.28
13,200,40.82
6,200,27.54
5,200,73.43
0,200,61.95
20,200,99.15
8,200,75.49
13,200,174.68
3,200,27.1
5,200,67.08
14,200,40.34
12,200,80.59
21,200,103.23
11,200,47.58
0,200,63.1
13,200,129.64
5,200,127.03
23,200,110.88
1,200,73.37
15,200,80.51
3,200,64.95
10,200,19.0
14,200,63.4
14,200,64.28
7,200,106.51
13,200,57.78
5,200,236.29
18,200,34.45
15,200,64.06
17,200,15.07
21,200,57.84
13,200,64.86
2,404,41.1
19,200,16.77
3,200,65.58
5,200,169.26
14,200,28.56
15,200,104.78
14,200,97.91
4,200,202.19
18,200,27.21
22,200,145.77
3,200,129.14
19,200,84.77
5,200,41.69
3,200,22.79
21,200,110.86
22,200,51.26
10,200,20.78
0,200,213.35
9,200,129.64
21,200,45.61
3,200,164.82
5,200,101.06
14,200,314.46
16,404,69.96
16,200,82.77
10,200,78.62
16,200,49.66
15,200,257.1
15,200,32.55
14,200,259.6
21,200,81.96
8,200,138.45
15,200,35.94
12,404,25.13
23,200,96.5
18,200,44.91
18,200,74.68
7,200,67.33
10,200,100.76
3,200,20.62
12,200,51.78
14,200,199.33
14,200,109.83
14,200,123.64
21,200,40.45
21,200,121.39
22,200,38.86
21,200,167.67
9,200,150.72
19,200,68.3
8,200,46.6
6,200,84.24
5,200,73.66
4,200,65.81
21,404,108.38
19,200,139.52
18,200,24.74
11,200,108.36
19,200,66.14
20,200,75.76
3,200,102.83
15,200,9.59
7,200,67.91
8,200,58.01
19,200,35.83
1,404,58.08
16,200,41.21
8,200,27.18
14,200,119.33
19,200,28.29
19,200,30.83
23,200,49.34
6,200,7.57
20,200,134.09
19,200,20.43
15,200,127.9
5,200,131.16
20,200,289.35
14,200,129.0
22,200,59.27
18,200,29.99
10,200,28.37
23,200,127.08
15,200,137.23
3,200,41.52
19,404,6.4
18,200,49.62
0,200,8.11
16,200,74.61
15,200,111.2
21,200,104.42
7,200,122.02
7,200,28.24
1,200,19.83
8,200,57.7
22,200,10.04
22,200,66.01
11,200,124.63
12,200,270.34
18,200,58.74
6,200,69.77
7,500,151.83
10,200,229.96
15,200,106.83
22,200,122.36
18,200,66.97
15,200,35.84
3,200,40.11
18,200,16.78
21,200,47.32
17,404,87.13
7,200,96.57
21,200,30.28
1,200,108.43
19,200,110.08
9,200,194.98
19,200,62.38
19,200,83.99
15,200,27.69
9,200,64.44
14,200,71.02
7,200,116.56
6,200,17.95
13,200,109.26
5,200,123.42
1,200,147.05
1,200,73.76
14,200,116.9
4,200,30.76
0,200,50.18
14,200,89.82
8,200,55.6
11,200,31.39
17,200,169.6
11,200,28.8
14,200,32.71
3,200,108.96
21,200,54.84
3,200,38.78
13,200,32.79
21,200,76.58
13,200,589.5
3,200,222.21
22,200,93.01
19,200,91.85
10,200,71.48
9,200,187.97
11,200,211.14
0,200,61.47
23,200,99.49
14,200,52.61
7,200,134.24
13,200,105.99
13,200,35.21
1,200,128.9
21,200,69.69
20,200,68.52
12,404,84.78
1,200,71.51
4,200,78.84
18,200,139.57
10,200,35.59
23,200,21.3
4,200,172.86
0,200,36.83
20,200,190.69
5,200,64.66
13,200,45.08
13,200,49.17
15,200,303.33
15,200,38.79
22,200,100.33
8,200,45.63
21,200,124.25
11,200,22.63
14,200,114.76
6,404,54.04
0,200,73.56
23,200,39.31
8,200,179.06
19,200,66.31
16,200,432.49
20,200,149.26
9,200,62.33
2,200,201.28
17,404,102.66
20,200,88.24
20,200,62.05
5,200,69.65
16,404,81.85
12,200,99.74
16,200,34.2
6,404,404.35
2,200,51.08
22,200,78.8
8,200,52.94
22,200,41.49
11,200,96.71
1,200,161.3
18,200,194.12
23,200,168.68
13,200,180.26
2,200,93.91
6,200,8.92
14,200,126.2
3,200,38.32
19,200,31.45
1,200,170.75
11,200,227.05
23,200,88.67
14,200,69.6
19,200,23.51
22,200,20.36
12,200,58.54
18,500,81.69
23,200,85.63
3,200,33.25
2,200,26.15
6,200,26.03
16,200,25.42
8,200,41.34
10,200,179.61
12,200,0.46
14,200,83.83
2,200,129.01
17,200,7.43
9,200,57.79
20,500,183.34
19,200,27.26
5,404,46.69
13,200,74.65
7,200,44.79
23,200,87.06
1,200,101.23
12,404,133.3
9,200,16.08
15,200,85.29
19,200,46.38
2,200,25.93
19,200,167.55
2,200,32.36
7,200,51.07
12,200,67.02
16,200,60.67
0,200,37.22
11,200,8.73
22,200,189.08
8,200,43.31
2,200,14.08
2,200,96.05
5,200,39.88
13,200,124.43
4,200,191.67
10,500,206.65
11,200,33.66
7,200,85.07
23,200,73.55
6,200,169.87
4,200,38.4
17,200,66.03
14,200,75.91
6,200,64.1
2,200,40.65
15,200,159.02
1,200,8.92
12,200,24.83
3,200,50.72
2,200,49.68
14,200,46.22
1,200,18.11
21,200,85.35
5,200,133.97
17,200,14.64
19,200,23.07
7,200,30.13
0,200,86.5
19,200,93.35
4,200,61.59
11,200,100.45
3,200,120.93
11,200,47.46
22,200,137.04
3,200,156.25
1,200,6.73
19,404,87.19
1,200,74.88
17,200,256.89
11,200,97.63
8,200,54.19
10,200,70.31
19,200,33.71
20,200,10.78
9,200,164.22
11,200,31.59
23,200,35.73
22,200,64.2
17,200,23.97
11,200,18.6
14,200,99.26
21,200,67.6
22,200,148.17
14,200,19.26
11,200,139.75
19,200,11.02
11,200,63.45
12,200,58.22
3,200,76.74
17,200,103.12
6,500,111.82
23,200,86.11
14,200,115.4
19,200,59.64
9,200,171.25
10,200,62.59
8,200,56.7
16,200,84.54
14,200,121.64
6,200,109.68
17,200,53.34
7,200,155.58
22,200,164.77
5,200,26.11
19,200,150.47
13,200,51.45
2,200,98.36
18,200,166.45
18,200,116.56
12,200,62.66
9,200,94.6
16,200,119.52
18,200,74.67
14,200,89.48
21,404,16.07
11,200,76.65
0,200,97.17
0,500,70.87
17,200,27.19
14,200,57.39
18,200,71.18
14,200,78.69
15,200,47.35
12,200,47.4
21,200,85.25
0,200,131.56
4,200,125.81
23,200,74.27
23,200,95.74
3,200,77.78
5,200,44.4
21,200,40.94
14,200,51.02
17,200,156.45
19,200,130.91
13,200,72.05
3,200,15.76
1,500,46.1
7,200,90.08
6,200,34.82
0,200,131.03
9,200,48.5
8,200,100.29
11,200,190.24
18,200,104.04
14,200,64.33
13,200,67.27
2,200,69.27
21,200,59.43
5,200,144.81
3,200,58.88
23,200,84.19
0,200,25.63
5,200,150.2
14,200,102.49
3,200,75.23
18,200,6.34
19,200,113.01
19,200,24.4
4,200,71.2
21,200,55.49
16,200,44.88
6,500,207.58
8,200,81.9
18,200,184.81
22,200,38.68
14,200,60.87
5,200,25.73
10,200,24.83
13,200,33.4
22,200,64.69
19,200,129.25
3,200,22.94
0,200,39.31
11,200,59.81
3,200,40.77
5,200,120.99
10,200,42.97
12,200,76.76
18,200,21.8
18,200,157.36
20,200,54.78
17,200,17.09
9,200,104.12
13,200,182.41
16,200,191.87
9,200,102.31
20,200,30.23
2,200,53.12
12,200,117.16
8,200,54.03
20,500,34.71
14,200,59.44
6,200,68.74
21,200,58.61
16,200,108.96
2,200,74.17
23,200,80.01
19,200,109.6
6,500,47.25
6,500,139.93
7,404,39.33
17,200,288.93
16,200,65.59
9,200,88.32
5,200,98.07
22,200,69.71
14,200,82.65
6,200,27.0
7,200,214.07
14,200,22.77
2,200,70.32
0,200,40.98
5,200,142.67
0,200,42.21
10,200,15.46
16,200,26.19
0,200,178.27
9,500,61.06
13,200,143.87
14,200,52.82
23,200,84.72
21,500,77.67
13,200,108.78
18,200,86.63
3,200,33.57
22,404,175.73
11,200,11.05
11,200,91.69
9,500,34.62
15,200,160.43
2,200,107.76
13,200,76.82
3,200,70.9
2,200,71.0
17,200,60.77
7,200,50.53
12,200,11.12
21,200,41.19
23,200,72.44
2,200,66.77
13,200,52.33
23,404,31.7
6,200,109.96
6,200,172.83
10,200,27.78
6,200,30.28
5,404,24.67
1,200,98.24
13,404,72.32
11,200,112.92
20,200,39.19
1,200,146.24
7,200,22.59
9,200,20.79
20,200,60.73
5,500,98.68
0,200,138.75
15,200,13.7
0,200,54.67
16,200,218.16
18,200,121.7
21,200,32.42
14,200,17.48
0,200,26.84
2,404,32.55
9,200,39.82
21,500,159.66
16,200,43.89
10,200,49.48
11,200,114.32
3,200,51.53
20,200,30.31
23,200,103.32
